"GeographyCode","KS608EW0001","KS608EW0002","KS608EW0003","KS608EW0004","KS608EW0005","KS608EW0006","KS608EW0007","KS608EW0008","KS608EW0009","KS608EW0010","KS608EW0011","KS608EW0012","KS608EW0013","KS608EW0014","KS608EW0015","KS608EW0016","KS608EW0017","KS608EW0018","KS608EW0019"
"E00032987",99,8,17,9,8,10,12,14,7,14,8.08080808080808,17.1717171717172,9.09090909090909,8.08080808080808,10.1010101010101,12.1212121212121,14.1414141414141,7.07070707070707,14.1414141414141
"E00032988",158,19,42,29,13,9,10,17,5,14,12.0253164556962,26.5822784810127,18.3544303797468,8.22784810126582,5.69620253164557,6.32911392405063,10.7594936708861,3.16455696202532,8.86075949367089
"E00032989",154,16,29,32,10,4,22,17,4,20,10.3896103896104,18.8311688311688,20.7792207792208,6.49350649350649,2.5974025974026,14.2857142857143,11.038961038961,2.5974025974026,12.987012987013
"E00032990",160,19,57,25,10,7,6,15,3,18,11.875,35.625,15.625,6.25,4.375,3.75,9.375,1.875,11.25
"E00032991",167,12,47,28,15,10,22,12,2,19,7.18562874251497,28.1437125748503,16.7664670658683,8.98203592814371,5.98802395209581,13.1736526946108,7.18562874251497,1.19760479041916,11.377245508982
"E00032992",92,3,16,21,9,10,10,8,5,10,3.26086956521739,17.3913043478261,22.8260869565217,9.78260869565217,10.8695652173913,10.8695652173913,8.69565217391304,5.43478260869565,10.8695652173913
"E00032993",149,9,34,30,20,13,9,14,7,13,6.04026845637584,22.8187919463087,20.1342281879195,13.4228187919463,8.7248322147651,6.04026845637584,9.39597315436242,4.69798657718121,8.7248322147651
"E00032994",30,2,3,3,2,4,4,2,3,7,6.66666666666667,10,10,6.66666666666667,13.3333333333333,13.3333333333333,6.66666666666667,10,23.3333333333333
"E00032995",76,2,8,7,16,6,16,4,3,14,2.63157894736842,10.5263157894737,9.21052631578947,21.0526315789474,7.89473684210526,21.0526315789474,5.26315789473684,3.94736842105263,18.4210526315789
"E00032996",111,3,5,6,12,10,23,19,14,19,2.7027027027027,4.5045045045045,5.40540540540541,10.8108108108108,9.00900900900901,20.7207207207207,17.1171171171171,12.6126126126126,17.1171171171171
"E00032997",90,3,10,15,6,7,14,11,7,17,3.33333333333333,11.1111111111111,16.6666666666667,6.66666666666667,7.77777777777778,15.5555555555556,12.2222222222222,7.77777777777778,18.8888888888889
"E00032998",157,16,27,23,21,17,11,10,15,17,10.1910828025478,17.1974522292994,14.6496815286624,13.3757961783439,10.828025477707,7.00636942675159,6.36942675159236,9.55414012738854,10.828025477707
"E00032999",191,10,42,43,20,7,15,21,0,33,5.23560209424084,21.9895287958115,22.5130890052356,10.4712041884817,3.66492146596859,7.85340314136126,10.9947643979058,0,17.2774869109948
"E00033000",39,6,4,5,2,1,6,2,1,12,15.3846153846154,10.2564102564103,12.8205128205128,5.12820512820513,2.56410256410256,15.3846153846154,5.12820512820513,2.56410256410256,30.7692307692308
"E00033002",97,3,24,12,9,14,14,3,4,14,3.09278350515464,24.7422680412371,12.3711340206186,9.27835051546392,14.4329896907216,14.4329896907216,3.09278350515464,4.12371134020619,14.4329896907216
"E00033004",185,39,54,23,21,16,7,10,9,6,21.0810810810811,29.1891891891892,12.4324324324324,11.3513513513514,8.64864864864865,3.78378378378378,5.40540540540541,4.86486486486486,3.24324324324324
"E00033005",116,10,7,12,9,13,19,14,14,18,8.62068965517241,6.03448275862069,10.3448275862069,7.75862068965517,11.2068965517241,16.3793103448276,12.0689655172414,12.0689655172414,15.5172413793103
"E00033006",105,4,5,12,12,7,24,9,8,24,3.80952380952381,4.76190476190476,11.4285714285714,11.4285714285714,6.66666666666667,22.8571428571429,8.57142857142857,7.61904761904762,22.8571428571429
"E00033007",78,7,3,5,3,19,17,11,2,11,8.97435897435897,3.84615384615385,6.41025641025641,3.84615384615385,24.3589743589744,21.7948717948718,14.1025641025641,2.56410256410256,14.1025641025641
"E00033008",77,1,4,4,6,12,18,5,6,21,1.2987012987013,5.19480519480519,5.19480519480519,7.79220779220779,15.5844155844156,23.3766233766234,6.49350649350649,7.79220779220779,27.2727272727273
"E00033012",92,23,31,13,12,0,5,4,3,1,25,33.695652173913,14.1304347826087,13.0434782608696,0,5.43478260869565,4.34782608695652,3.26086956521739,1.08695652173913
"E00033013",87,4,37,5,5,8,6,8,2,12,4.59770114942529,42.5287356321839,5.74712643678161,5.74712643678161,9.19540229885057,6.89655172413793,9.19540229885057,2.29885057471264,13.7931034482759
"E00033015",69,3,29,3,10,6,3,9,2,4,4.34782608695652,42.0289855072464,4.34782608695652,14.4927536231884,8.69565217391304,4.34782608695652,13.0434782608696,2.89855072463768,5.79710144927536
"E00033016",128,9,43,18,12,10,7,10,0,19,7.03125,33.59375,14.0625,9.375,7.8125,5.46875,7.8125,0,14.84375
"E00033018",124,7,18,20,11,3,4,25,0,36,5.64516129032258,14.5161290322581,16.1290322580645,8.87096774193548,2.41935483870968,3.2258064516129,20.1612903225806,0,29.0322580645161
"E00033019",137,8,34,25,8,7,15,25,2,13,5.83941605839416,24.8175182481752,18.2481751824818,5.83941605839416,5.10948905109489,10.9489051094891,18.2481751824818,1.45985401459854,9.48905109489051
"E00033020",128,8,32,20,15,5,11,19,2,16,6.25,25,15.625,11.71875,3.90625,8.59375,14.84375,1.5625,12.5
"E00033021",110,10,29,9,14,14,7,11,4,12,9.09090909090909,26.3636363636364,8.18181818181818,12.7272727272727,12.7272727272727,6.36363636363636,10,3.63636363636364,10.9090909090909
"E00033023",178,11,29,33,18,7,15,29,4,32,6.17977528089888,16.2921348314607,18.5393258426966,10.1123595505618,3.93258426966292,8.42696629213483,16.2921348314607,2.24719101123596,17.9775280898876
"E00033024",55,4,9,6,6,6,2,8,5,9,7.27272727272727,16.3636363636364,10.9090909090909,10.9090909090909,10.9090909090909,3.63636363636364,14.5454545454545,9.09090909090909,16.3636363636364
"E00033025",163,13,55,25,19,6,18,7,7,13,7.97546012269939,33.7423312883436,15.3374233128834,11.6564417177914,3.68098159509202,11.0429447852761,4.29447852760736,4.29447852760736,7.97546012269939
"E00033026",106,6,44,10,18,5,9,9,4,1,5.66037735849057,41.5094339622642,9.43396226415094,16.9811320754717,4.71698113207547,8.49056603773585,8.49056603773585,3.77358490566038,0.943396226415094
"E00033027",207,18,81,37,19,10,14,15,2,11,8.69565217391304,39.1304347826087,17.8743961352657,9.17874396135266,4.83091787439614,6.76328502415459,7.2463768115942,0.966183574879227,5.31400966183575
"E00033029",141,17,43,14,23,8,6,9,4,17,12.0567375886525,30.4964539007092,9.9290780141844,16.3120567375887,5.67375886524823,4.25531914893617,6.38297872340426,2.83687943262411,12.0567375886525
"E00033030",124,18,30,19,16,8,10,13,2,8,14.5161290322581,24.1935483870968,15.3225806451613,12.9032258064516,6.45161290322581,8.06451612903226,10.4838709677419,1.61290322580645,6.45161290322581
"E00033031",174,11,55,20,21,8,20,10,8,21,6.32183908045977,31.6091954022989,11.4942528735632,12.0689655172414,4.59770114942529,11.4942528735632,5.74712643678161,4.59770114942529,12.0689655172414
"E00033032",227,18,100,42,21,8,8,12,7,11,7.9295154185022,44.0528634361233,18.5022026431718,9.2511013215859,3.52422907488987,3.52422907488987,5.2863436123348,3.08370044052863,4.84581497797357
"E00033033",198,14,87,31,22,7,11,11,5,10,7.07070707070707,43.9393939393939,15.6565656565657,11.1111111111111,3.53535353535354,5.55555555555556,5.55555555555556,2.52525252525253,5.05050505050505
"E00033034",235,16,106,55,19,6,10,11,5,7,6.80851063829787,45.1063829787234,23.4042553191489,8.08510638297872,2.5531914893617,4.25531914893617,4.68085106382979,2.12765957446809,2.97872340425532
"E00033035",178,13,81,24,17,9,7,9,7,11,7.30337078651685,45.5056179775281,13.4831460674157,9.55056179775281,5.0561797752809,3.93258426966292,5.0561797752809,3.93258426966292,6.17977528089888
"E00033036",125,11,48,22,10,7,14,7,4,2,8.8,38.4,17.6,8,5.6,11.2,5.6,3.2,1.6
"E00033037",130,24,49,13,17,9,8,2,3,5,18.4615384615385,37.6923076923077,10,13.0769230769231,6.92307692307692,6.15384615384615,1.53846153846154,2.30769230769231,3.84615384615385
"E00033038",103,1,51,18,17,3,3,2,4,4,0.970873786407767,49.5145631067961,17.4757281553398,16.504854368932,2.9126213592233,2.9126213592233,1.94174757281553,3.88349514563107,3.88349514563107
"E00033040",124,16,44,23,12,5,10,5,4,5,12.9032258064516,35.4838709677419,18.5483870967742,9.67741935483871,4.03225806451613,8.06451612903226,4.03225806451613,3.2258064516129,4.03225806451613
"E00033041",134,17,32,17,14,14,11,11,11,7,12.6865671641791,23.8805970149254,12.6865671641791,10.4477611940298,10.4477611940298,8.2089552238806,8.2089552238806,8.2089552238806,5.22388059701492
"E00033042",125,12,26,23,17,9,12,12,8,6,9.6,20.8,18.4,13.6,7.2,9.6,9.6,6.4,4.8
"E00033043",149,26,41,23,21,8,13,9,1,7,17.4496644295302,27.5167785234899,15.4362416107383,14.0939597315436,5.36912751677852,8.7248322147651,6.04026845637584,0.671140939597315,4.69798657718121
"E00033044",117,6,36,22,22,12,7,5,2,5,5.12820512820513,30.7692307692308,18.8034188034188,18.8034188034188,10.2564102564103,5.98290598290598,4.27350427350427,1.70940170940171,4.27350427350427
"E00033045",64,3,8,1,11,10,5,8,6,12,4.6875,12.5,1.5625,17.1875,15.625,7.8125,12.5,9.375,18.75
"E00033046",48,9,14,11,4,2,2,2,3,1,18.75,29.1666666666667,22.9166666666667,8.33333333333333,4.16666666666667,4.16666666666667,4.16666666666667,6.25,2.08333333333333
"E00033047",144,15,46,18,18,7,14,11,4,11,10.4166666666667,31.9444444444444,12.5,12.5,4.86111111111111,9.72222222222222,7.63888888888889,2.77777777777778,7.63888888888889
"E00033048",119,13,24,21,24,7,10,4,5,11,10.9243697478992,20.1680672268908,17.6470588235294,20.1680672268908,5.88235294117647,8.40336134453782,3.36134453781513,4.20168067226891,9.2436974789916
"E00033049",218,17,61,32,26,10,19,21,17,15,7.79816513761468,27.9816513761468,14.6788990825688,11.9266055045872,4.58715596330275,8.71559633027523,9.63302752293578,7.79816513761468,6.88073394495413
"E00033050",128,14,36,19,22,13,7,9,6,2,10.9375,28.125,14.84375,17.1875,10.15625,5.46875,7.03125,4.6875,1.5625
"E00033051",199,29,65,39,14,6,16,14,6,10,14.572864321608,32.6633165829146,19.5979899497487,7.03517587939699,3.01507537688442,8.04020100502512,7.03517587939699,3.01507537688442,5.0251256281407
"E00033052",206,11,55,34,26,7,20,16,12,25,5.33980582524272,26.6990291262136,16.504854368932,12.621359223301,3.39805825242718,9.70873786407767,7.76699029126214,5.8252427184466,12.1359223300971
"E00033053",162,10,39,30,14,10,16,17,6,20,6.17283950617284,24.0740740740741,18.5185185185185,8.64197530864197,6.17283950617284,9.87654320987654,10.4938271604938,3.7037037037037,12.3456790123457
"E00033054",66,5,21,8,2,2,5,6,7,10,7.57575757575758,31.8181818181818,12.1212121212121,3.03030303030303,3.03030303030303,7.57575757575758,9.09090909090909,10.6060606060606,15.1515151515152
"E00033055",133,11,64,17,10,6,5,8,6,6,8.27067669172932,48.1203007518797,12.781954887218,7.5187969924812,4.51127819548872,3.7593984962406,6.01503759398496,4.51127819548872,4.51127819548872
"E00033056",166,14,52,21,31,7,15,8,10,8,8.43373493975904,31.3253012048193,12.6506024096386,18.6746987951807,4.21686746987952,9.03614457831325,4.81927710843374,6.02409638554217,4.81927710843374
"E00033057",155,8,43,22,24,6,14,15,8,15,5.16129032258065,27.741935483871,14.1935483870968,15.4838709677419,3.87096774193548,9.03225806451613,9.67741935483871,5.16129032258065,9.67741935483871
"E00033059",122,16,25,18,19,7,15,11,3,8,13.1147540983607,20.4918032786885,14.7540983606557,15.5737704918033,5.73770491803279,12.2950819672131,9.01639344262295,2.45901639344262,6.55737704918033
"E00033060",76,7,16,12,9,6,6,7,5,8,9.21052631578947,21.0526315789474,15.7894736842105,11.8421052631579,7.89473684210526,7.89473684210526,9.21052631578947,6.57894736842105,10.5263157894737
"E00033061",110,19,39,10,11,7,5,5,3,11,17.2727272727273,35.4545454545455,9.09090909090909,10,6.36363636363636,4.54545454545455,4.54545454545455,2.72727272727273,10
"E00033062",116,14,29,16,16,11,8,4,4,14,12.0689655172414,25,13.7931034482759,13.7931034482759,9.48275862068965,6.89655172413793,3.44827586206897,3.44827586206897,12.0689655172414
"E00033063",132,19,47,21,16,8,8,3,5,5,14.3939393939394,35.6060606060606,15.9090909090909,12.1212121212121,6.06060606060606,6.06060606060606,2.27272727272727,3.78787878787879,3.78787878787879
"E00033064",130,9,51,15,13,9,8,7,6,12,6.92307692307692,39.2307692307692,11.5384615384615,10,6.92307692307692,6.15384615384615,5.38461538461539,4.61538461538462,9.23076923076923
"E00033065",155,19,83,13,10,5,6,12,2,5,12.258064516129,53.5483870967742,8.38709677419355,6.45161290322581,3.2258064516129,3.87096774193548,7.74193548387097,1.29032258064516,3.2258064516129
"E00033066",163,14,73,41,11,5,6,5,2,6,8.58895705521472,44.7852760736196,25.1533742331288,6.74846625766871,3.06748466257669,3.68098159509202,3.06748466257669,1.22699386503067,3.68098159509202
"E00033067",176,15,68,44,7,6,8,8,6,14,8.52272727272727,38.6363636363636,25,3.97727272727273,3.40909090909091,4.54545454545455,4.54545454545455,3.40909090909091,7.95454545454545
"E00033068",233,22,105,43,15,9,13,13,5,8,9.44206008583691,45.0643776824034,18.4549356223176,6.43776824034335,3.86266094420601,5.5793991416309,5.5793991416309,2.14592274678112,3.43347639484979
