"GeographyCode","KS613EW0001","KS613EW0002","KS613EW0003","KS613EW0004","KS613EW0005","KS613EW0006","KS613EW0007","KS613EW0008","KS613EW0009","KS613EW0010","KS613EW0011","KS613EW0012","KS613EW0013","KS613EW0014","KS613EW0015","KS613EW0016","KS613EW0017","KS613EW0018","KS613EW0019","KS613EW0020","KS613EW0021","KS613EW0022","KS613EW0023","KS613EW0024","KS613EW0025","KS613EW0026","KS613EW0027","KS613EW0028","KS613EW0029","KS613EW0030","KS613EW0031"
"E00032987",89,6,1,5,15,7,1,5,20,10,13,12,1,12,12,0,6.74157303370786,1.12359550561798,5.61797752808989,16.8539325842697,7.86516853932584,1.12359550561798,5.61797752808989,22.4719101123595,11.2359550561798,14.6067415730337,13.4831460674157,1.12359550561798,13.4831460674157,13.4831460674157,0
"E00032988",132,15,2,13,36,14,7,5,9,9,6,4,2,31,31,0,11.3636363636364,1.51515151515152,9.84848484848485,27.2727272727273,10.6060606060606,5.3030303030303,3.78787878787879,6.81818181818182,6.81818181818182,4.54545454545455,3.03030303030303,1.51515151515152,23.4848484848485,23.4848484848485,0
"E00032989",105,16,3,13,22,8,2,2,14,6,12,12,0,23,23,0,15.2380952380952,2.85714285714286,12.3809523809524,20.952380952381,7.61904761904762,1.9047619047619,1.9047619047619,13.3333333333333,5.71428571428571,11.4285714285714,11.4285714285714,0,21.9047619047619,21.9047619047619,0
"E00032990",115,15,2,13,37,12,4,1,13,2,11,8,3,20,20,0,13.0434782608696,1.73913043478261,11.304347826087,32.1739130434783,10.4347826086957,3.47826086956522,0.869565217391304,11.304347826087,1.73913043478261,9.56521739130435,6.95652173913043,2.60869565217391,17.3913043478261,17.3913043478261,0
"E00032991",118,19,4,15,28,14,4,1,12,8,11,5,6,21,21,0,16.1016949152542,3.38983050847458,12.7118644067797,23.728813559322,11.864406779661,3.38983050847458,0.847457627118644,10.1694915254237,6.77966101694915,9.32203389830508,4.23728813559322,5.08474576271187,17.7966101694915,17.7966101694915,0
"E00032992",90,3,1,2,11,11,4,1,9,5,21,15,6,25,25,0,3.33333333333333,1.11111111111111,2.22222222222222,12.2222222222222,12.2222222222222,4.44444444444444,1.11111111111111,10,5.55555555555556,23.3333333333333,16.6666666666667,6.66666666666667,27.7777777777778,27.7777777777778,0
"E00032993",112,11,0,11,23,13,3,3,18,7,12,10,2,22,22,0,9.82142857142857,0,9.82142857142857,20.5357142857143,11.6071428571429,2.67857142857143,2.67857142857143,16.0714285714286,6.25,10.7142857142857,8.92857142857143,1.78571428571429,19.6428571428571,19.6428571428571,0
"E00032994",34,1,0,1,2,4,1,2,7,7,5,5,0,5,5,0,2.94117647058824,0,2.94117647058824,5.88235294117647,11.7647058823529,2.94117647058824,5.88235294117647,20.5882352941176,20.5882352941176,14.7058823529412,14.7058823529412,0,14.7058823529412,14.7058823529412,0
"E00032995",97,3,0,3,9,14,2,2,20,19,17,16,1,11,11,0,3.09278350515464,0,3.09278350515464,9.27835051546392,14.4329896907216,2.06185567010309,2.06185567010309,20.6185567010309,19.5876288659794,17.5257731958763,16.4948453608247,1.03092783505155,11.340206185567,11.340206185567,0
"E00032996",150,1,1,0,8,24,2,9,41,28,27,24,3,10,10,0,0.666666666666667,0.666666666666667,0,5.33333333333333,16,1.33333333333333,6,27.3333333333333,18.6666666666667,18,16,2,6.66666666666667,6.66666666666667,0
"E00032997",71,3,0,3,13,4,2,2,16,15,6,4,2,10,10,0,4.22535211267606,0,4.22535211267606,18.3098591549296,5.63380281690141,2.8169014084507,2.8169014084507,22.5352112676056,21.1267605633803,8.45070422535211,5.63380281690141,2.8169014084507,14.0845070422535,14.0845070422535,0
"E00032998",121,6,1,5,18,12,9,9,16,20,21,20,1,10,10,0,4.95867768595041,0.826446280991736,4.13223140495868,14.8760330578512,9.91735537190083,7.43801652892562,7.43801652892562,13.2231404958678,16.5289256198347,17.3553719008264,16.5289256198347,0.826446280991736,8.26446280991736,8.26446280991736,0
"E00032999",135,8,1,7,34,10,2,4,13,11,14,13,1,39,39,0,5.92592592592593,0.740740740740741,5.18518518518519,25.1851851851852,7.40740740740741,1.48148148148148,2.96296296296296,9.62962962962963,8.14814814814815,10.3703703703704,9.62962962962963,0.740740740740741,28.8888888888889,28.8888888888889,0
"E00033000",63,3,1,2,11,6,2,2,8,11,13,10,3,7,7,0,4.76190476190476,1.58730158730159,3.17460317460317,17.4603174603175,9.52380952380952,3.17460317460317,3.17460317460317,12.6984126984127,17.4603174603175,20.6349206349206,15.8730158730159,4.76190476190476,11.1111111111111,11.1111111111111,0
"E00033002",90,5,0,5,21,14,3,5,14,9,10,5,5,9,9,0,5.55555555555556,0,5.55555555555556,23.3333333333333,15.5555555555556,3.33333333333333,5.55555555555556,15.5555555555556,10,11.1111111111111,5.55555555555556,5.55555555555556,10,10,0
"E00033004",102,26,7,19,25,19,7,2,9,3,5,3,2,6,6,0,25.4901960784314,6.86274509803922,18.6274509803922,24.5098039215686,18.6274509803922,6.86274509803922,1.96078431372549,8.82352941176471,2.94117647058824,4.90196078431373,2.94117647058824,1.96078431372549,5.88235294117647,5.88235294117647,0
"E00033005",137,2,0,2,17,12,3,6,34,22,25,22,3,16,16,0,1.45985401459854,0,1.45985401459854,12.4087591240876,8.75912408759124,2.18978102189781,4.37956204379562,24.8175182481752,16.0583941605839,18.2481751824818,16.0583941605839,2.18978102189781,11.6788321167883,11.6788321167883,0
"E00033006",101,2,1,1,10,16,2,5,24,20,13,10,3,9,9,0,1.98019801980198,0.99009900990099,0.99009900990099,9.9009900990099,15.8415841584158,1.98019801980198,4.95049504950495,23.7623762376238,19.8019801980198,12.8712871287129,9.9009900990099,2.97029702970297,8.91089108910891,8.91089108910891,0
"E00033007",114,2,1,1,14,10,3,3,27,22,28,24,4,5,5,0,1.75438596491228,0.87719298245614,0.87719298245614,12.280701754386,8.7719298245614,2.63157894736842,2.63157894736842,23.6842105263158,19.2982456140351,24.5614035087719,21.0526315789474,3.50877192982456,4.3859649122807,4.3859649122807,0
"E00033008",132,5,3,2,5,10,0,7,29,22,43,38,5,11,11,0,3.78787878787879,2.27272727272727,1.51515151515152,3.78787878787879,7.57575757575758,0,5.3030303030303,21.969696969697,16.6666666666667,32.5757575757576,28.7878787878788,3.78787878787879,8.33333333333333,8.33333333333333,0
"E00033012",59,9,2,7,25,10,5,2,5,0,1,1,0,2,2,0,15.2542372881356,3.38983050847458,11.864406779661,42.3728813559322,16.9491525423729,8.47457627118644,3.38983050847458,8.47457627118644,0,1.69491525423729,1.69491525423729,0,3.38983050847458,3.38983050847458,0
"E00033013",87,15,1,14,17,9,1,1,8,8,10,8,2,18,18,0,17.2413793103448,1.14942528735632,16.0919540229885,19.5402298850575,10.3448275862069,1.14942528735632,1.14942528735632,9.19540229885057,9.19540229885057,11.4942528735632,9.19540229885057,2.29885057471264,20.6896551724138,20.6896551724138,0
"E00033015",61,5,0,5,11,7,0,3,4,1,7,6,1,23,23,0,8.19672131147541,0,8.19672131147541,18.0327868852459,11.4754098360656,0,4.91803278688525,6.55737704918033,1.63934426229508,11.4754098360656,9.83606557377049,1.63934426229508,37.7049180327869,37.7049180327869,0
"E00033016",220,15,4,11,18,9,1,4,8,6,34,32,2,125,125,0,6.81818181818182,1.81818181818182,5,8.18181818181818,4.09090909090909,0.454545454545455,1.81818181818182,3.63636363636364,2.72727272727273,15.4545454545455,14.5454545454545,0.909090909090909,56.8181818181818,56.8181818181818,0
"E00033018",151,4,0,4,10,5,0,0,3,0,1,0,1,128,128,0,2.64900662251656,0,2.64900662251656,6.62251655629139,3.3112582781457,0,0,1.98675496688742,0,0.662251655629139,0,0.662251655629139,84.7682119205298,84.7682119205298,0
"E00033019",117,9,1,8,20,13,2,0,16,6,15,10,5,36,36,0,7.69230769230769,0.854700854700855,6.83760683760684,17.0940170940171,11.1111111111111,1.70940170940171,0,13.6752136752137,5.12820512820513,12.8205128205128,8.54700854700855,4.27350427350427,30.7692307692308,30.7692307692308,0
