"GeographyCode","KS610EW0001","KS610EW0002","KS610EW0003","KS610EW0004","KS610EW0005","KS610EW0006","KS610EW0007","KS610EW0008","KS610EW0009","KS610EW0010","KS610EW0011","KS610EW0012","KS610EW0013","KS610EW0014","KS610EW0015","KS610EW0016","KS610EW0017","KS610EW0018","KS610EW0019"
"E02001347",1718,93,310,151,334,36,326,223,23,222,5.41327124563446,18.0442374854482,8.78928987194412,19.4412107101281,2.09545983701979,18.9755529685681,12.9802095459837,1.33876600698487,12.9220023282887
"E02001348",1726,91,276,136,418,37,324,259,30,155,5.27230590961761,15.9907300115875,7.87949015063731,24.2178447276941,2.14368482039397,18.7717265353418,15.0057937427578,1.73812282734647,8.98030127462341
"E02001349",1996,131,286,205,537,29,325,276,33,174,6.56312625250501,14.3286573146293,10.2705410821643,26.9038076152305,1.45290581162325,16.2825651302605,13.8276553106212,1.65330661322645,8.71743486973948
"E02001350",1569,102,206,119,333,30,291,230,33,225,6.50095602294455,13.1293817718292,7.58444869343531,21.2237093690249,1.91204588910134,18.546845124283,14.6590184831103,2.10325047801147,14.34034416826
"E02001351",1622,76,190,118,285,40,360,267,33,253,4.68557336621455,11.7139334155364,7.27496917385943,17.5709001233046,2.46609124537608,22.1948212083847,16.4611590628853,2.03452527743527,15.5980271270037
"E02001352",1296,56,153,116,274,29,241,197,34,196,4.32098765432099,11.8055555555556,8.95061728395062,21.141975308642,2.23765432098765,18.5956790123457,15.2006172839506,2.62345679012346,15.1234567901235
"E02001353",2026,143,377,215,485,39,287,267,33,180,7.05824284304047,18.6080947680158,10.6120434353406,23.9387956564659,1.92497532082922,14.1658440276407,13.1786771964462,1.62882527147088,8.88450148075025
"E02001354",1581,77,169,122,303,36,305,282,43,244,4.87033523086654,10.6894370651486,7.71663504111322,19.1650853889943,2.27703984819734,19.291587602783,17.8368121442125,2.71979759645794,15.4332700822264
"E02001355",1380,72,150,104,324,32,265,225,24,184,5.21739130434783,10.8695652173913,7.53623188405797,23.4782608695652,2.31884057971015,19.2028985507246,16.304347826087,1.73913043478261,13.3333333333333
"E02001356",1011,59,107,74,180,17,220,124,33,197,5.83580613254204,10.5835806132542,7.31948565776459,17.8041543026706,1.68150346191889,21.7606330365974,12.2650840751731,3.26409495548961,19.4856577645895
"E02001357",1301,65,117,89,212,33,305,240,31,209,4.99615680245965,8.99308224442736,6.84089162182936,16.2951575710992,2.53651037663336,23.4435049961568,18.4473481936972,2.38278247501922,16.0645657186779
"E02001358",1465,65,116,105,297,27,308,259,28,260,4.43686006825939,7.91808873720136,7.16723549488055,20.2730375426621,1.84300341296928,21.0238907849829,17.679180887372,1.91126279863481,17.7474402730375
"E02001359",1381,92,228,139,315,32,204,198,21,152,6.66183924692252,16.5097755249819,10.065170166546,22.8095582910934,2.31716147719044,14.7719044170891,14.3374366401159,1.52063721940623,11.0065170166546
"E02001360",1466,73,129,85,251,38,299,249,41,301,4.97953615279673,8.79945429740791,5.79809004092769,17.1214188267394,2.59208731241473,20.3956343792633,16.9849931787176,2.79672578444748,20.5320600272851
"E02001361",1607,84,147,142,400,38,279,278,20,219,5.22713130056005,9.14747977598009,8.83634100808961,24.8911014312383,2.36465463596764,17.3615432482887,17.2993154947106,1.24455507156192,13.627878033603
"E02001362",1610,85,212,140,379,33,292,252,25,192,5.27950310559006,13.167701863354,8.69565217391304,23.5403726708075,2.04968944099379,18.1366459627329,15.6521739130435,1.5527950310559,11.9254658385093
"E02001363",1551,80,202,125,262,30,382,244,21,205,5.15796260477112,13.0238555770471,8.05931656995487,16.8923275306254,1.93423597678917,24.6292714377821,15.7317859445519,1.35396518375242,13.217279174726
"E02001364",870,47,58,65,159,23,181,139,18,180,5.40229885057471,6.66666666666667,7.47126436781609,18.2758620689655,2.64367816091954,20.8045977011494,15.9770114942529,2.06896551724138,20.6896551724138
"E02001365",1765,77,201,120,348,43,374,291,29,282,4.36260623229462,11.3881019830028,6.79886685552408,19.7167138810198,2.43626062322946,21.1898016997167,16.4872521246459,1.64305949008499,15.9773371104816
"E02001366",1863,111,288,160,435,31,336,277,16,209,5.95813204508857,15.4589371980676,8.58829844337091,23.3494363929147,1.66398282340311,18.0354267310789,14.8684916800859,0.858829844337091,11.2184648416532
"E02001367",2232,169,491,256,550,26,317,240,25,158,7.57168458781362,21.9982078853047,11.4695340501792,24.6415770609319,1.16487455197133,14.2025089605735,10.752688172043,1.12007168458781,7.07885304659498
"E02001368",974,52,100,74,176,15,195,130,17,215,5.3388090349076,10.2669404517454,7.59753593429158,18.0698151950719,1.54004106776181,20.0205338809035,13.347022587269,1.74537987679671,22.0739219712526
"E02001369",1380,52,198,110,215,30,238,193,37,307,3.76811594202899,14.3478260869565,7.97101449275362,15.5797101449275,2.17391304347826,17.2463768115942,13.9855072463768,2.68115942028985,22.2463768115942
"E02001370",887,36,115,47,145,23,180,124,8,209,4.05862457722661,12.9650507328072,5.29875986471251,16.3472378804961,2.59301014656144,20.293122886133,13.9797068771139,0.901916572717024,23.5625704622322
"E02001371",1558,81,253,127,256,26,356,251,32,176,5.198973042362,16.2387676508344,8.15147625160462,16.4313222079589,1.66880616174583,22.8498074454429,16.1103979460847,2.05391527599487,11.2965340179718
"E02001372",1340,88,232,128,290,25,244,174,17,142,6.56716417910448,17.3134328358209,9.55223880597015,21.6417910447761,1.86567164179104,18.2089552238806,12.9850746268657,1.26865671641791,10.5970149253731
"E02001373",2011,112,304,177,427,54,376,279,26,256,5.56936847339632,15.1168572849329,8.80159124813526,21.2332173048235,2.68523122824465,18.6971655892591,13.873694679264,1.29288910989557,12.7299850820487
"E02001374",1488,76,210,104,235,41,305,212,24,281,5.10752688172043,14.1129032258065,6.98924731182796,15.7930107526882,2.75537634408602,20.497311827957,14.247311827957,1.61290322580645,18.8844086021505
"E02001375",1541,74,238,126,336,25,325,204,18,195,4.80207657365347,15.4445165476963,8.1765087605451,21.8040233614536,1.62232316677482,21.0902011680727,13.2381570408825,1.16807268007787,12.6541207008436
"E02001376",1422,52,190,94,192,34,319,192,28,321,3.65682137834037,13.3614627285513,6.61040787623066,13.5021097046413,2.39099859353024,22.4331926863572,13.5021097046413,1.9690576652602,22.5738396624473
"E02001377",1635,56,245,135,160,22,217,362,16,422,3.42507645259939,14.9847094801223,8.25688073394496,9.78593272171254,1.34556574923547,13.2721712538226,22.1406727828746,0.978593272171254,25.8103975535168
"E02001378",1717,105,351,171,353,32,270,239,17,179,6.11531741409435,20.442632498544,9.95923121723937,20.5591147350029,1.86371578334304,15.7251019219569,13.9196272568433,0.99009900990099,10.4251601630751
"E02001380",1872,122,450,205,454,33,238,223,12,135,6.51709401709402,24.0384615384615,10.9508547008547,24.2521367521368,1.76282051282051,12.7136752136752,11.9123931623932,0.641025641025641,7.21153846153846
"E02001381",1865,104,321,187,265,34,333,282,28,311,5.57640750670241,17.2117962466488,10.0268096514745,14.2091152815013,1.8230563002681,17.8552278820375,15.1206434316354,1.50134048257373,16.6756032171582
"E02001382",1791,135,410,231,437,24,226,201,10,117,7.53768844221105,22.892238972641,12.8978224455611,24.3997766610832,1.34003350083752,12.6186487995533,11.2227805695142,0.558347292015634,6.53266331658291
"E02001383",1324,88,305,188,144,28,149,194,12,216,6.64652567975831,23.036253776435,14.1993957703927,10.8761329305136,2.11480362537764,11.2537764350453,14.6525679758308,0.906344410876133,16.3141993957704
"E02001384",1979,82,354,185,253,43,278,357,14,413,4.14350682162708,17.8878221323901,9.34815563415867,12.7842344618494,2.17281455280445,14.0474987367357,18.0394138453765,0.707427993936331,20.8691258211218
"E02001385",926,53,153,94,118,24,205,97,12,170,5.72354211663067,16.5226781857451,10.1511879049676,12.7429805615551,2.59179265658747,22.1382289416847,10.475161987041,1.29589632829374,18.3585313174946
"E02001386",1441,89,155,106,268,48,302,250,32,191,6.17626648160999,10.7564191533657,7.3560027758501,18.5981956974323,3.33102012491325,20.9576682859126,17.3490631505899,2.2206800832755,13.2546842470507
"E02001387",2027,157,756,214,371,20,207,171,8,123,7.74543660582141,37.2964972866305,10.5574740996547,18.3029107054761,0.986679822397632,10.2121361618155,8.43611248149975,0.394671928959053,6.06808090774544
"E02001388",1994,110,607,248,271,23,248,245,12,230,5.51654964894684,30.4413239719157,12.4373119358074,13.5907723169509,1.15346038114343,12.4373119358074,12.2868605817452,0.601805416248746,11.5346038114343
"E02001389",1381,104,493,215,139,28,141,122,12,127,7.53077480086894,35.6987690079652,15.5684286748733,10.065170166546,2.02751629254164,10.2099927588704,8.83417813178856,0.868935553946416,9.19623461259957
"E02001390",1403,88,178,111,198,45,309,178,23,273,6.27227369921597,12.6870990734141,7.91161796151105,14.1126158232359,3.20741268709907,22.024233784747,12.6870990734141,1.63934426229508,19.4583036350677
"E02001391",1189,64,96,92,198,36,270,223,18,192,5.38267451640034,8.07401177460051,7.73759461732548,16.6526492851135,3.02775441547519,22.7081581160639,18.7552565180824,1.51387720773759,16.148023549201
"E02001392",1256,107,381,146,243,15,157,139,6,62,8.51910828025478,30.3343949044586,11.6242038216561,19.3471337579618,1.19426751592357,12.5,11.0668789808917,0.477707006369427,4.93630573248408
"E02001393",1771,181,584,231,347,21,129,153,12,113,10.2202145680407,32.9757199322417,13.0434782608696,19.5934500282326,1.18577075098814,7.28402032749859,8.63918690005647,0.677583286278938,6.38057594579334
"E02001394",2124,139,767,271,277,32,201,208,13,216,6.54425612052731,36.1111111111111,12.758945386064,13.0414312617702,1.50659133709981,9.46327683615819,9.79284369114878,0.612052730696798,10.1694915254237
"E02001395",1597,112,499,214,312,22,186,155,10,87,7.01314965560426,31.2460864120225,13.4001252348153,19.536631183469,1.37758296806512,11.6468378209142,9.70569818409518,0.626174076393237,5.44771446462116
"E02001396",1903,103,447,242,309,46,250,248,22,236,5.41250656857593,23.4892275354703,12.7167630057803,16.2375197057278,2.4172359432475,13.1371518654756,13.0320546505518,1.15606936416185,12.4014713610089
"E02001397",1629,135,419,195,314,32,233,163,9,129,8.28729281767956,25.7213014119091,11.9705340699816,19.2756292203806,1.96439533456108,14.3032535297729,10.0061387354205,0.552486187845304,7.91896869244936
"E02001398",1908,138,661,258,275,27,203,189,11,146,7.23270440251572,34.643605870021,13.5220125786164,14.4129979035639,1.41509433962264,10.6394129979036,9.90566037735849,0.576519916142558,7.65199161425577
