"GeographyCode","KS611EW0001","KS611EW0002","KS611EW0003","KS611EW0004","KS611EW0005","KS611EW0006","KS611EW0007","KS611EW0008","KS611EW0009","KS611EW0010","KS611EW0011","KS611EW0012","KS611EW0013","KS611EW0014","KS611EW0015","KS611EW0016","KS611EW0017","KS611EW0018","KS611EW0019","KS611EW0020","KS611EW0021","KS611EW0022","KS611EW0023","KS611EW0024","KS611EW0025","KS611EW0026","KS611EW0027","KS611EW0028","KS611EW0029","KS611EW0030","KS611EW0031"
"E00032987",157,12,2,10,25,12,8,17,25,17,23,20,3,18,18,0,7.64331210191083,1.27388535031847,6.36942675159236,15.9235668789809,7.64331210191083,5.09554140127389,10.828025477707,15.9235668789809,10.828025477707,14.6496815286624,12.7388535031847,1.91082802547771,11.4649681528662,11.4649681528662,0
"E00032988",314,40,6,34,73,21,22,18,29,32,32,19,13,47,47,0,12.7388535031847,1.91082802547771,10.828025477707,23.2484076433121,6.68789808917197,7.00636942675159,5.73248407643312,9.23566878980892,10.1910828025478,10.1910828025478,6.05095541401274,4.14012738853503,14.968152866242,14.968152866242,0
"E00032989",294,29,5,24,64,26,16,9,41,15,40,30,10,54,54,0,9.86394557823129,1.70068027210884,8.16326530612245,21.7687074829932,8.84353741496599,5.4421768707483,3.06122448979592,13.9455782312925,5.10204081632653,13.6054421768707,10.2040816326531,3.40136054421769,18.3673469387755,18.3673469387755,0
"E00032990",289,44,5,39,64,21,14,7,35,18,33,21,12,53,53,0,15.2249134948097,1.73010380622837,13.4948096885813,22.1453287197232,7.26643598615917,4.84429065743945,2.42214532871972,12.1107266435986,6.22837370242214,11.4186851211073,7.26643598615917,4.1522491349481,18.3391003460208,18.3391003460208,0
"E00032991",300,33,5,28,62,28,8,12,37,17,50,24,26,53,53,0,11,1.66666666666667,9.33333333333333,20.6666666666667,9.33333333333333,2.66666666666667,4,12.3333333333333,5.66666666666667,16.6666666666667,8,8.66666666666667,17.6666666666667,17.6666666666667,0
"E00032992",219,12,1,11,35,20,7,11,22,13,47,26,21,52,52,0,5.47945205479452,0.45662100456621,5.02283105022831,15.9817351598174,9.1324200913242,3.19634703196347,5.02283105022831,10.0456621004566,5.93607305936073,21.4611872146119,11.8721461187215,9.58904109589041,23.7442922374429,23.7442922374429,0
"E00032993",245,22,0,22,42,23,14,14,38,17,22,19,3,53,53,0,8.97959183673469,0,8.97959183673469,17.1428571428571,9.38775510204082,5.71428571428571,5.71428571428571,15.5102040816327,6.93877551020408,8.97959183673469,7.75510204081633,1.22448979591837,21.6326530612245,21.6326530612245,0
"E00032994",76,4,0,4,7,8,3,7,14,11,11,9,2,11,11,0,5.26315789473684,0,5.26315789473684,9.21052631578947,10.5263157894737,3.94736842105263,9.21052631578947,18.4210526315789,14.4736842105263,14.4736842105263,11.8421052631579,2.63157894736842,14.4736842105263,14.4736842105263,0
"E00032995",190,9,1,8,18,22,8,7,36,38,32,28,4,20,20,0,4.73684210526316,0.526315789473684,4.21052631578947,9.47368421052632,11.5789473684211,4.21052631578947,3.68421052631579,18.9473684210526,20,16.8421052631579,14.7368421052632,2.10526315789474,10.5263157894737,10.5263157894737,0
"E00032996",284,9,2,7,14,30,13,29,61,53,55,48,7,20,20,0,3.16901408450704,0.704225352112676,2.46478873239437,4.92957746478873,10.5633802816901,4.57746478873239,10.2112676056338,21.4788732394366,18.6619718309859,19.3661971830986,16.9014084507042,2.46478873239437,7.04225352112676,7.04225352112676,0
"E00032997",157,4,0,4,23,7,12,8,33,28,25,20,5,17,17,0,2.54777070063694,0,2.54777070063694,14.6496815286624,4.45859872611465,7.64331210191083,5.09554140127389,21.0191082802548,17.8343949044586,15.9235668789809,12.7388535031847,3.18471337579618,10.828025477707,10.828025477707,0
"E00032998",262,24,6,18,41,26,18,23,33,43,31,27,4,23,23,0,9.16030534351145,2.29007633587786,6.87022900763359,15.6488549618321,9.9236641221374,6.87022900763359,8.77862595419847,12.5954198473282,16.412213740458,11.8320610687023,10.3053435114504,1.52671755725191,8.77862595419847,8.77862595419847,0
"E00032999",329,28,2,26,77,22,10,17,27,25,36,30,6,87,87,0,8.51063829787234,0.60790273556231,7.90273556231003,23.4042553191489,6.68693009118541,3.03951367781155,5.16717325227964,8.20668693009119,7.59878419452887,10.9422492401216,9.11854103343465,1.82370820668693,26.4437689969605,26.4437689969605,0
"E00033000",103,4,1,3,12,7,4,6,17,15,23,20,3,15,15,0,3.88349514563107,0.970873786407767,2.9126213592233,11.6504854368932,6.79611650485437,3.88349514563107,5.8252427184466,16.504854368932,14.5631067961165,22.3300970873786,19.4174757281553,2.9126213592233,14.5631067961165,14.5631067961165,0
"E00033002",187,14,1,13,33,22,11,17,23,22,21,14,7,24,24,0,7.48663101604278,0.53475935828877,6.95187165775401,17.6470588235294,11.7647058823529,5.88235294117647,9.09090909090909,12.2994652406417,11.7647058823529,11.2299465240642,7.48663101604278,3.74331550802139,12.8342245989305,12.8342245989305,0
"E00033004",234,56,15,41,58,33,23,14,18,5,8,3,5,19,19,0,23.9316239316239,6.41025641025641,17.5213675213675,24.7863247863248,14.1025641025641,9.82905982905983,5.98290598290598,7.69230769230769,2.13675213675214,3.41880341880342,1.28205128205128,2.13675213675214,8.11965811965812,8.11965811965812,0
"E00033005",268,5,0,5,40,19,6,19,60,49,45,36,9,25,25,0,1.86567164179104,0,1.86567164179104,14.9253731343284,7.08955223880597,2.23880597014925,7.08955223880597,22.3880597014925,18.2835820895522,16.7910447761194,13.4328358208955,3.35820895522388,9.32835820895522,9.32835820895522,0
"E00033006",199,8,2,6,19,25,9,11,45,38,26,20,6,18,18,0,4.02010050251256,1.00502512562814,3.01507537688442,9.54773869346734,12.5628140703518,4.52261306532663,5.52763819095477,22.6130653266332,19.0954773869347,13.0653266331658,10.0502512562814,3.01507537688442,9.04522613065327,9.04522613065327,0
"E00033007",228,3,1,2,19,13,19,12,50,44,50,42,8,18,18,0,1.31578947368421,0.43859649122807,0.87719298245614,8.33333333333333,5.70175438596491,8.33333333333333,5.26315789473684,21.9298245614035,19.2982456140351,21.9298245614035,18.4210526315789,3.50877192982456,7.89473684210526,7.89473684210526,0
"E00033008",240,8,3,5,9,13,5,18,46,44,74,60,14,23,23,0,3.33333333333333,1.25,2.08333333333333,3.75,5.41666666666667,2.08333333333333,7.5,19.1666666666667,18.3333333333333,30.8333333333333,25,5.83333333333333,9.58333333333333,9.58333333333333,0
"E00033012",138,35,6,29,43,14,13,4,9,6,3,2,1,11,11,0,25.3623188405797,4.34782608695652,21.0144927536232,31.1594202898551,10.1449275362319,9.42028985507246,2.89855072463768,6.52173913043478,4.34782608695652,2.17391304347826,1.44927536231884,0.72463768115942,7.97101449275362,7.97101449275362,0
"E00033013",168,33,1,32,29,13,7,4,16,14,12,10,2,40,40,0,19.6428571428571,0.595238095238095,19.047619047619,17.2619047619048,7.73809523809524,4.16666666666667,2.38095238095238,9.52380952380952,8.33333333333333,7.14285714285714,5.95238095238095,1.19047619047619,23.8095238095238,23.8095238095238,0
"E00033015",184,24,0,24,19,10,2,10,9,6,9,8,1,95,95,0,13.0434782608696,0,13.0434782608696,10.3260869565217,5.43478260869565,1.08695652173913,5.43478260869565,4.89130434782609,3.26086956521739,4.89130434782609,4.34782608695652,0.543478260869565,51.6304347826087,51.6304347826087,0
"E00033016",496,41,5,36,34,18,5,11,16,13,49,40,9,309,309,0,8.26612903225806,1.00806451612903,7.25806451612903,6.85483870967742,3.62903225806452,1.00806451612903,2.21774193548387,3.2258064516129,2.62096774193548,9.87903225806452,8.06451612903226,1.81451612903226,62.2983870967742,62.2983870967742,0
"E00033018",263,13,0,13,20,8,1,3,6,2,4,3,1,206,206,0,4.94296577946768,0,4.94296577946768,7.60456273764259,3.04182509505703,0.380228136882129,1.14068441064639,2.28136882129278,0.760456273764259,1.52091254752852,1.14068441064639,0.380228136882129,78.3269961977186,78.3269961977186,0
"E00033019",316,22,1,21,45,19,9,13,42,16,39,21,18,111,111,0,6.9620253164557,0.316455696202532,6.64556962025316,14.2405063291139,6.0126582278481,2.84810126582278,4.11392405063291,13.2911392405063,5.06329113924051,12.3417721518987,6.64556962025316,5.69620253164557,35.126582278481,35.126582278481,0
