"GeographyCode","KS611EW0001","KS611EW0002","KS611EW0003","KS611EW0004","KS611EW0005","KS611EW0006","KS611EW0007","KS611EW0008","KS611EW0009","KS611EW0010","KS611EW0011","KS611EW0012","KS611EW0013","KS611EW0014","KS611EW0015","KS611EW0016","KS611EW0017","KS611EW0018","KS611EW0019","KS611EW0020","KS611EW0021","KS611EW0022","KS611EW0023","KS611EW0024","KS611EW0025","KS611EW0026","KS611EW0027","KS611EW0028","KS611EW0029","KS611EW0030","KS611EW0031"
"E01006512",1666,156,11,145,134,58,35,42,84,52,131,109,22,974,974,0,9.36374549819928,0.660264105642257,8.70348139255702,8.04321728691477,3.48139255702281,2.10084033613445,2.52100840336134,5.04201680672269,3.12124849939976,7.86314525810324,6.54261704681873,1.32052821128451,58.4633853541417,58.4633853541417,0
"E01006513",2853,164,12,152,231,101,45,42,71,49,88,72,16,2062,2062,0,5.74833508587452,0.420609884332282,5.32772520154224,8.09674027339642,3.54013319313004,1.57728706624606,1.47213459516299,2.48860848229933,1.71749036102348,3.0844724851034,2.52365930599369,0.560813179109709,72.2747984577638,72.2747984577638,0
"E01006514",1955,168,17,151,308,106,75,65,111,111,143,95,48,868,868,0,8.59335038363171,0.869565217391304,7.72378516624041,15.7544757033248,5.42199488491049,3.83631713554987,3.32480818414322,5.67774936061381,5.67774936061381,7.31457800511509,4.85933503836317,2.45524296675192,44.3989769820972,44.3989769820972,0
"E01006515",921,67,6,61,141,85,43,73,135,116,140,121,19,121,121,0,7.27470141150923,0.651465798045603,6.62323561346363,15.3094462540717,9.22909880564604,4.66883821932682,7.92616720955483,14.6579804560261,12.5950054288817,15.2008686210641,13.1378935939197,2.06297502714441,13.1378935939197,13.1378935939197,0
"E01006518",1229,43,5,38,152,108,65,74,247,219,199,160,39,122,122,0,3.49877949552482,0.406834825061025,3.09194467046379,12.3677786818552,8.78763222131814,5.28885272579333,6.02115541090317,20.0976403580146,17.8193653376729,16.1920260374288,13.0187144019528,3.173311635476,9.92676973148902,9.92676973148902,0
"E01006519",949,179,33,146,312,117,65,39,68,49,26,19,7,94,94,0,18.8619599578504,3.47734457323498,15.3846153846154,32.8767123287671,12.3287671232877,6.84931506849315,4.10958904109589,7.1654373024236,5.16332982086407,2.73972602739726,2.00210748155954,0.737618545837724,9.90516332982086,9.90516332982086,0
"E01006520",1523,300,30,270,435,147,90,78,138,76,133,85,48,126,126,0,19.6979645436638,1.96979645436638,17.7281680892974,28.5620485883125,9.65200262639527,5.90938936309915,5.12147078135259,9.06106369008536,4.99015101772817,8.73276428102429,5.58108995403808,3.15167432698621,8.2731451083388,8.2731451083388,0
"E01006521",1256,242,35,207,306,134,111,56,130,77,87,53,34,113,113,0,19.2675159235669,2.78662420382166,16.4808917197452,24.3630573248408,10.6687898089172,8.8375796178344,4.45859872611465,10.3503184713376,6.13057324840764,6.92675159235669,4.21974522292994,2.70700636942675,8.9968152866242,8.9968152866242,0
"E01006522",1564,269,21,248,423,171,88,74,124,106,174,118,56,135,135,0,17.1994884910486,1.34271099744246,15.8567774936061,27.0460358056266,10.9335038363171,5.62659846547315,4.73145780051151,7.92838874680307,6.77749360613811,11.1253196930946,7.54475703324808,3.58056265984655,8.63171355498721,8.63171355498721,0
"E01006523",1242,232,15,217,349,134,77,56,123,79,92,59,33,100,100,0,18.6795491143317,1.20772946859903,17.4718196457327,28.0998389694042,10.7890499194847,6.19967793880837,4.50885668276973,9.90338164251208,6.36070853462158,7.40740740740741,4.75040257648953,2.65700483091787,8.05152979066023,8.05152979066023,0
