"GeographyCode","KS605EW0001","KS605EW0002","KS605EW0003","KS605EW0004","KS605EW0005","KS605EW0006","KS605EW0007","KS605EW0008","KS605EW0009","KS605EW0010","KS605EW0011","KS605EW0012","KS605EW0013","KS605EW0014","KS605EW0015","KS605EW0016","KS605EW0017","KS605EW0018","KS605EW0019","KS605EW0020","KS605EW0021","KS605EW0022","KS605EW0023","KS605EW0024","KS605EW0025","KS605EW0026","KS605EW0027","KS605EW0028","KS605EW0029","KS605EW0030","KS605EW0031","KS605EW0032","KS605EW0033","KS605EW0034","KS605EW0035","KS605EW0036","KS605EW0037"
"E02001347",3378,3,3,241,9,37,288,470,225,189,63,143,34,116,189,231,224,765,148,0.088809946714032,0.088809946714032,7.1343990526939,0.266429840142096,1.09532267613973,8.52575488454707,13.9135583185317,6.6607460035524,5.59502664298401,1.86500888099467,4.23327412670219,1.0065127294257,3.4339846062759,5.59502664298401,6.83836589698046,6.63114268798105,22.6465364120782,4.38129070455891
"E02001348",3473,2,2,272,9,20,287,556,177,149,57,179,37,124,182,340,302,600,178,0.0575871004894904,0.0575871004894904,7.83184566657069,0.259141952202707,0.575871004894904,8.26374892024187,16.0092139360783,5.0964583933199,4.29023898646703,1.64123236395048,5.15404549380939,1.06536135905557,3.5704002303484,5.24042614454362,9.78980708321336,8.69565217391304,17.2761301468471,5.12525194356464
"E02001349",4057,4,5,282,13,28,311,613,262,172,97,258,48,149,183,422,340,696,174,0.0985950209514419,0.123243776189302,6.95094897707666,0.320433818092186,0.690165146660094,7.66576287897461,15.1096869608085,6.45797387231945,4.239585900912,2.39092925807247,6.35937885136801,1.1831402514173,3.67266453044121,4.51072220852847,10.4017747103771,8.38057678087257,17.1555336455509,4.28888341138772
"E02001350",3082,2,2,255,14,17,261,485,228,158,60,130,49,105,184,214,237,551,130,0.0648929266709929,0.0648929266709929,8.27384815055159,0.45425048669695,0.551589876703439,8.46852693056457,15.7365347177158,7.39779364049319,5.12654120700844,1.94678780012979,4.21804023361454,1.58987670343933,3.40687865022712,5.97014925373134,6.94354315379624,7.68981181051265,17.8780012978585,4.21804023361454
"E02001351",3315,3,2,253,13,14,263,523,233,219,62,99,48,61,228,247,234,642,171,0.0904977375565611,0.0603318250377074,7.63197586726999,0.392156862745098,0.422322775263952,7.93363499245852,15.7767722473605,7.02865761689291,6.60633484162896,1.87028657616893,2.98642533936652,1.44796380090498,1.84012066365008,6.87782805429864,7.45098039215686,7.05882352941176,19.3665158371041,5.15837104072398
"E02001352",2995,1,0,237,13,22,244,444,187,178,46,112,25,91,241,357,200,451,146,0.0333889816360601,0,7.91318864774624,0.434056761268781,0.734557595993322,8.14691151919866,14.8247078464107,6.24373956594324,5.9432387312187,1.53589315525876,3.73956594323873,0.834724540901502,3.03839732888147,8.04674457429048,11.9198664440735,6.67779632721202,15.0584307178631,4.87479131886477
"E02001353",3971,5,5,273,17,28,354,533,272,193,101,195,63,180,162,371,366,684,169,0.12591286829514,0.12591286829514,6.87484260891463,0.428103752203475,0.705112062452783,8.9146310752959,13.4223117602619,6.8496600352556,4.86023671619239,2.54343993956182,4.91060186351045,1.58650214051876,4.53286325862503,4.07957693276253,9.34273482749937,9.21682195920423,17.2248803827751,4.25585494837572
"E02001354",3093,3,0,248,10,28,284,537,200,183,64,109,31,99,194,193,219,532,159,0.0969932104752667,0,8.01810539928872,0.323310701584222,0.905269964435823,9.18202392499192,17.3617846750727,6.46621403168445,5.91658583899127,2.06918849013902,3.52408664726802,1.00226317491109,3.2007759456838,6.27222761073392,6.23989654057549,7.08050436469447,17.2001293242806,5.14064015518914
"E02001355",2783,0,1,171,8,25,235,453,221,172,71,114,39,96,153,232,185,447,160,0,0.0359324469996407,6.14444843693856,0.287459575997125,0.898311174991017,8.44412504491556,16.2773984908372,7.94107078692059,6.1803808839382,2.55120373697449,4.09629895795904,1.40136543298599,3.4495149119655,5.49766439094502,8.33632770391664,6.64750269493353,16.0618038088394,5.74919151994251
"E02001356",1896,2,0,135,2,14,138,300,130,121,36,40,36,48,141,130,170,357,96,0.105485232067511,0,7.12025316455696,0.105485232067511,0.738396624472574,7.27848101265823,15.8227848101266,6.85654008438819,6.38185654008439,1.89873417721519,2.10970464135021,1.89873417721519,2.53164556962025,7.43670886075949,6.85654008438819,8.9662447257384,18.8291139240506,5.06329113924051
"E02001357",2460,3,1,176,7,20,189,432,172,177,34,57,32,73,179,127,181,478,122,0.121951219512195,0.040650406504065,7.15447154471545,0.284552845528455,0.813008130081301,7.68292682926829,17.5609756097561,6.99186991869919,7.19512195121951,1.38211382113821,2.31707317073171,1.30081300813008,2.96747967479675,7.27642276422764,5.16260162601626,7.35772357723577,19.4308943089431,4.95934959349593
