"GeographyCode","KS611EW0001","KS611EW0002","KS611EW0003","KS611EW0004","KS611EW0005","KS611EW0006","KS611EW0007","KS611EW0008","KS611EW0009","KS611EW0010","KS611EW0011","KS611EW0012","KS611EW0013","KS611EW0014","KS611EW0015","KS611EW0016","KS611EW0017","KS611EW0018","KS611EW0019","KS611EW0020","KS611EW0021","KS611EW0022","KS611EW0023","KS611EW0024","KS611EW0025","KS611EW0026","KS611EW0027","KS611EW0028","KS611EW0029","KS611EW0030","KS611EW0031"
"E02001347",5565,265,67,198,1000,762,386,403,984,868,491,353,138,406,406,0,4.76190476190476,1.20395327942498,3.55795148247978,17.9694519317161,13.6927223719677,6.93620844564241,7.24168912848158,17.6819407008086,15.5974842767296,8.8230008984726,6.34321653189578,2.47978436657682,7.29559748427673,7.29559748427673,0
"E02001348",5381,250,70,180,1033,974,367,430,993,641,330,199,131,363,363,0,4.64597658427802,1.30087344359784,3.34510314068017,19.1971752462368,18.1007247723471,6.82029362572013,7.99107972495819,18.4538189927523,11.9122839620888,6.13268909124698,3.6981973610853,2.43449173016168,6.74595800037168,6.74595800037168,0
"E02001349",6024,353,95,258,1142,1139,395,454,975,712,382,219,163,472,472,0,5.85989375830013,1.57702523240372,4.28286852589641,18.9575033200531,18.9077025232404,6.55710491367862,7.53652058432935,16.1852589641434,11.8193891102258,6.34130146082337,3.63545816733068,2.7058432934927,7.83532536520584,7.83532536520584,0
"E02001350",5534,268,63,205,745,734,368,356,1073,976,621,451,170,393,393,0,4.84279002529816,1.13841705818576,3.7043729671124,13.4622334658475,13.2634622334658,6.64980122876762,6.43295988435128,19.3892302132273,17.6364293458619,11.2215395735454,8.14962052764727,3.07191904589808,7.10155402963498,7.10155402963498,0
"E02001351",6593,199,51,148,765,767,407,500,1286,1281,843,620,223,545,545,0,3.01835279842257,0.773547702108297,2.24480509631427,11.6032155316244,11.6335507356287,6.17321401486425,7.58380100106173,19.5055361747308,19.4296981647202,12.7862884877901,9.40391324131655,3.38237524647353,8.26634309115729,8.26634309115729,0
"E02001352",5749,187,47,140,718,694,408,426,972,1139,740,533,207,465,465,0,3.25273960688815,0.817533484084188,2.43520612280397,12.4891285440946,12.0716646373282,7.0968864150287,7.4099843451035,16.907288224039,19.8121412419551,12.8718037919638,9.27117759610367,3.60062619586015,8.08836319359889,8.08836319359889,0
"E02001353",5626,448,113,335,1218,920,510,391,840,541,277,185,92,481,481,0,7.96302879488091,2.00853181656594,5.95449697831497,21.6494845360825,16.352648418059,9.06505510131532,6.94987557767508,14.9306789904017,9.61606825453253,4.92356914326342,3.28830430145752,1.6352648418059,8.54959118378955,8.54959118378955,0
"E02001354",5517,193,52,141,701,779,333,402,1052,960,609,405,204,488,488,0,3.49827804966467,0.942541236179083,2.55573681348559,12.7061808954142,14.1199927496828,6.03588907014682,7.28656878738445,19.068334239623,17.4007612833061,11.0386079390973,7.34094616639478,3.69766177270256,8.84538698568062,8.84538698568062,0
"E02001355",5038,160,46,114,668,731,325,367,990,813,557,368,189,427,427,0,3.17586343787217,0.913060738388249,2.26280269948392,13.2592298531163,14.5097260817785,6.45097260817785,7.28463676061929,19.6506550218341,16.137356093688,11.0559745930925,7.30448590710599,3.7514886859865,8.47558554982136,8.47558554982136,0
"E02001356",3868,100,32,68,443,446,225,265,747,764,547,367,180,331,331,0,2.58531540847983,0.827300930713547,1.75801447776629,11.4529472595657,11.5305067218201,5.81695966907963,6.85108583247156,19.3123061013444,19.7518097207859,14.1416752843847,9.48810754912099,4.6535677352637,8.55739400206825,8.55739400206825,0
"E02001357",4940,105,22,83,589,569,271,354,1114,875,613,434,179,450,450,0,2.12550607287449,0.445344129554656,1.68016194331984,11.9230769230769,11.5182186234818,5.48582995951417,7.16599190283401,22.5506072874494,17.7125506072875,12.4089068825911,8.78542510121457,3.62348178137652,9.10931174089069,9.10931174089069,0
"E02001358",5310,121,27,94,615,741,303,374,1112,1021,633,424,209,390,390,0,2.27871939736347,0.508474576271186,1.77024482109228,11.5819209039548,13.954802259887,5.70621468926554,7.04331450094162,20.9416195856874,19.2278719397363,11.9209039548023,7.984934086629,3.93596986817326,7.34463276836158,7.34463276836158,0
"E02001359",4403,318,88,230,874,658,381,327,660,493,316,224,92,376,376,0,7.22234839881899,1.99863729275494,5.22371110606405,19.8501022030434,14.9443561208267,8.65319100613218,7.42675448557801,14.989779695662,11.1969111969112,7.17692482398365,5.08744038155803,2.08948444242562,8.53963206904383,8.53963206904383,0
"E02001360",6444,133,36,97,658,663,314,484,1283,1355,1026,764,262,528,528,0,2.06393544382371,0.558659217877095,1.50527622594662,10.2110490378647,10.2886405959032,4.87274984481688,7.51086281812539,19.9099937926754,21.0273122284295,15.9217877094972,11.8559900682806,4.06579764121664,8.19366852886406,8.19366852886406,0
"E02001361",5666,184,55,129,738,877,373,422,1075,969,560,402,158,468,468,0,3.24744087539711,0.970702435580656,2.27673843981645,13.0250617719732,15.4782915637134,6.58312742675609,7.44793505118249,18.9728203318037,17.1020120014119,9.88351570773032,7.09495234733498,2.78856336039534,8.25979527003177,8.25979527003177,0
"E02001362",5471,268,87,181,869,870,382,401,977,799,433,285,148,472,472,0,4.89855602266496,1.59020288795467,3.30835313471029,15.8837506854323,15.9020288795467,6.98227015170901,7.32955583988302,17.8577956497898,14.6042770974228,7.91445805154451,5.20928532261013,2.70517272893438,8.62730762200695,8.62730762200695,0
"E02001363",5578,197,49,148,773,724,331,359,1089,892,742,539,203,471,471,0,3.5317318035138,0.878451057726784,2.65328074578702,13.8580136249552,12.9795625672284,5.93402653280746,6.43599856579419,19.5231265686626,15.9913947651488,13.3022588741484,9.66296163499462,3.63929723915382,8.44388669774113,8.44388669774113,0
"E02001364",3920,80,23,57,415,414,224,228,740,782,711,538,173,326,326,0,2.04081632653061,0.586734693877551,1.45408163265306,10.5867346938776,10.5612244897959,5.71428571428571,5.81632653061224,18.8775510204082,19.9489795918367,18.1377551020408,13.7244897959184,4.41326530612245,8.31632653061224,8.31632653061224,0
"E02001365",6559,206,44,162,831,883,402,466,1229,1076,778,498,280,688,688,0,3.14072267113889,0.670833968592773,2.46988870254612,12.6696142704681,13.4624180515322,6.12898307668852,7.10474157645983,18.7376124409209,16.4049397774051,11.8615642628449,7.59262082634548,4.26894343649947,10.4894038725415,10.4894038725415,0
"E02001366",6768,298,69,229,1069,1002,471,492,1113,987,755,496,259,581,581,0,4.40307328605201,1.01950354609929,3.38356973995272,15.7949172576832,14.8049645390071,6.95921985815603,7.26950354609929,16.4450354609929,14.5833333333333,11.1554373522459,7.32860520094563,3.82683215130024,8.58451536643026,8.58451536643026,0
"E02001367",6888,631,154,477,1643,1183,658,396,874,631,303,212,91,569,569,0,9.16085946573751,2.23577235772358,6.92508710801394,23.8530778164925,17.1747967479675,9.55284552845528,5.74912891986063,12.6887340301974,9.16085946573751,4.39895470383275,3.07781649245064,1.32113821138211,8.26074332171893,8.26074332171893,0
"E02001368",4349,139,24,115,424,458,215,261,764,988,768,582,186,332,332,0,3.19613704299839,0.551851000229938,2.64428604276845,9.7493676707289,10.5311565877213,4.94366521039319,6.00137962750058,17.567256840653,22.7178661761324,17.659232007358,13.382386755576,4.27684525178202,7.63393883651414,7.63393883651414,0
"E02001369",6096,316,39,277,700,607,259,398,1032,1219,873,653,220,692,692,0,5.18372703412073,0.639763779527559,4.54396325459318,11.4829396325459,9.95734908136483,4.248687664042,6.52887139107612,16.9291338582677,19.996719160105,14.3208661417323,10.7119422572178,3.60892388451444,11.3517060367454,11.3517060367454,0
"E02001370",4553,87,19,68,439,421,227,289,819,960,936,700,236,375,375,0,1.91082802547771,0.417307269931913,1.49352075554579,9.64199428947946,9.24665056007028,4.98572369866022,6.34746321106962,17.9881396881177,21.084998901823,20.5578739292774,15.3744783659126,5.18339556336481,8.2363276960246,8.2363276960246,0
"E02001371",5162,179,44,135,792,634,342,382,1044,765,613,429,184,411,411,0,3.46764819837272,0.852382797365362,2.61526540100736,15.3428903525765,12.2820612165827,6.62533901588532,7.40023246803564,20.2247191011236,14.819837272375,11.8752421542038,8.31073227431228,3.56450987989151,7.96203022084463,7.96203022084463,0
"E02001372",4514,284,62,222,827,686,329,270,708,616,426,307,119,368,368,0,6.29153743907842,1.37350465219318,4.91803278688525,18.3207797961896,15.1971643774922,7.28843597696057,5.98139122729287,15.6845369960124,13.6464333185645,9.43730615861763,6.80106335844041,2.63624280017723,8.15241470979176,8.15241470979176,0
"E02001373",6860,293,76,217,1129,1015,461,444,1235,996,687,436,251,600,600,0,4.27113702623907,1.10787172011662,3.16326530612245,16.4577259475219,14.7959183673469,6.7201166180758,6.47230320699708,18.002915451895,14.5189504373178,10.0145772594752,6.35568513119533,3.65889212827988,8.7463556851312,8.7463556851312,0
"E02001374",6580,281,56,225,856,690,443,426,1080,923,1056,732,324,825,825,0,4.27051671732523,0.851063829787234,3.41945288753799,13.0091185410334,10.4863221884498,6.73252279635258,6.4741641337386,16.4133738601824,14.0273556231003,16.048632218845,11.1246200607903,4.92401215805471,12.5379939209726,12.5379939209726,0
"E02001375",5152,230,47,183,847,817,339,362,992,743,475,315,160,347,347,0,4.46428571428571,0.912267080745342,3.55201863354037,16.4402173913043,15.8579192546584,6.57996894409938,7.02639751552795,19.2546583850932,14.4215838509317,9.21972049689441,6.11413043478261,3.1055900621118,6.73524844720497,6.73524844720497,0
"E02001376",6362,134,23,111,678,574,351,367,1129,1009,971,737,234,1149,1149,0,2.10625589437284,0.361521534108771,1.74473436026407,10.6570260924238,9.02232002514932,5.51713297705124,5.76862621817039,17.7459918264697,15.8597925180761,15.2624960704181,11.5844074190506,3.67808865136749,18.0603583778686,18.0603583778686,0
"E02001377",10129,377,34,343,610,410,218,309,779,799,865,684,181,5762,5762,0,3.72198637575279,0.335669858821206,3.38631651693158,6.0223121729687,4.04778359166749,2.15223615361832,3.05064665811038,7.69078882416823,7.88824168229835,8.53983611412775,6.75288774805015,1.7869483660776,56.886168427288,56.886168427288,0
"E02001378",5940,397,72,325,1119,847,463,371,983,733,538,389,149,489,489,0,6.68350168350168,1.21212121212121,5.47138047138047,18.8383838383838,14.2592592592593,7.79461279461279,6.24579124579125,16.5488215488216,12.3400673400673,9.05723905723906,6.54882154882155,2.50841750841751,8.23232323232323,8.23232323232323,0
"E02001380",5545,552,106,446,1446,933,440,359,708,453,210,129,81,444,444,0,9.95491433724076,1.91163210099188,8.04328223624887,26.0775473399459,16.8259693417493,7.93507664562669,6.47430117222723,12.7682596934175,8.16952209197475,3.78719567177638,2.32642019837692,1.46077547339946,8.00721370604148,8.00721370604148,0
"E02001381",7252,356,61,295,1083,712,376,448,1125,879,851,621,230,1422,1422,0,4.90899062327634,0.841147269718698,4.06784335355764,14.9338113623828,9.81798124655267,5.18477661334804,6.17760617760618,15.5129619415334,12.1207942636514,11.734693877551,8.56315499172642,3.1715388858246,19.6083838940982,19.6083838940982,0
"E02001382",5318,613,125,488,1368,926,390,330,629,389,181,111,70,492,492,0,11.5268898081986,2.35050770966529,9.17638209853328,25.7239563745769,17.4125611132005,7.3335840541557,6.20534035351636,11.8277547950357,7.31477999247837,3.40353516359534,2.08725084618278,1.31628431741256,9.25159834524257,9.25159834524257,0
"E02001383",6363,469,50,419,969,424,238,272,628,474,826,591,235,2063,2063,0,7.37073707370737,0.785792865000786,6.58494420870658,15.2286657237152,6.66352349520666,3.74037403740374,4.27471318560427,9.86955838440987,7.44931636020745,12.981298129813,9.28807166430929,3.69322646550369,32.4218136099324,32.4218136099324,0
