"GeographyCode","KS606EW0001","KS606EW0002","KS606EW0003","KS606EW0004","KS606EW0005","KS606EW0006","KS606EW0007","KS606EW0008","KS606EW0009","KS606EW0010","KS606EW0011","KS606EW0012","KS606EW0013","KS606EW0014","KS606EW0015","KS606EW0016","KS606EW0017","KS606EW0018","KS606EW0019","KS606EW0020","KS606EW0021","KS606EW0022","KS606EW0023","KS606EW0024","KS606EW0025","KS606EW0026","KS606EW0027","KS606EW0028","KS606EW0029","KS606EW0030","KS606EW0031","KS606EW0032","KS606EW0033","KS606EW0034","KS606EW0035","KS606EW0036","KS606EW0037"
"E01006512",287,0,0,19,0,0,9,21,6,49,14,2,1,20,8,11,66,36,25,0,0,6.62020905923345,0,0,3.13588850174216,7.31707317073171,2.09059233449477,17.0731707317073,4.8780487804878,0.696864111498258,0.348432055749129,6.96864111498258,2.78745644599303,3.83275261324042,22.9965156794425,12.5435540069686,8.71080139372822
"E01006513",538,1,1,16,1,0,9,90,15,94,30,21,13,46,18,22,68,34,59,0.185873605947955,0.185873605947955,2.97397769516729,0.185873605947955,0,1.6728624535316,16.728624535316,2.78810408921933,17.4721189591078,5.57620817843866,3.90334572490706,2.41635687732342,8.55018587360595,3.3457249070632,4.08921933085502,12.639405204461,6.31970260223048,10.9665427509294
"E01006514",503,0,0,16,0,1,12,74,7,64,37,13,7,41,19,13,73,51,75,0,0,3.18091451292246,0,0.198807157057654,2.38568588469185,14.7117296222664,1.39165009940358,12.7236580516899,7.3558648111332,2.5844930417495,1.39165009940358,8.15109343936382,3.77733598409543,2.5844930417495,14.5129224652087,10.1391650099404,14.9105367793241
"E01006515",247,0,1,11,2,2,15,25,14,37,15,5,6,16,12,12,20,31,23,0,0.404858299595142,4.45344129554656,0.809716599190283,0.809716599190283,6.07287449392713,10.1214574898785,5.66801619433198,14.9797570850202,6.07287449392713,2.02429149797571,2.42914979757085,6.47773279352227,4.8582995951417,4.8582995951417,8.09716599190283,12.5506072874494,9.31174089068826
"E01006518",283,0,1,21,2,4,30,44,16,31,14,5,2,8,18,22,12,38,15,0,0.353356890459364,7.42049469964664,0.706713780918728,1.41342756183746,10.6007067137809,15.547703180212,5.65371024734982,10.9540636042403,4.9469964664311,1.76678445229682,0.706713780918728,2.82685512367491,6.36042402826855,7.77385159010601,4.24028268551237,13.4275618374558,5.30035335689046
"E01006519",314,0,0,33,1,5,20,31,22,13,13,8,9,34,13,24,47,26,15,0,0,10.5095541401274,0.318471337579618,1.59235668789809,6.36942675159236,9.87261146496815,7.00636942675159,4.14012738853503,4.14012738853503,2.54777070063694,2.86624203821656,10.828025477707,4.14012738853503,7.64331210191083,14.968152866242,8.28025477707006,4.77707006369427
"E01006520",551,1,0,45,3,4,33,45,18,24,52,12,16,48,25,33,75,83,34,0.181488203266788,0,8.16696914700544,0.544464609800363,0.725952813067151,5.98911070780399,8.16696914700544,3.26678765880218,4.3557168784029,9.43738656987296,2.17785843920145,2.9038112522686,8.71143375680581,4.53720508166969,5.98911070780399,13.6116152450091,15.0635208711434,6.17059891107078
"E01006521",435,0,1,32,2,0,26,51,16,20,26,14,12,47,18,30,58,60,22,0,0.229885057471264,7.35632183908046,0.459770114942529,0,5.97701149425287,11.7241379310345,3.67816091954023,4.59770114942529,5.97701149425287,3.2183908045977,2.75862068965517,10.8045977011494,4.13793103448276,6.89655172413793,13.3333333333333,13.7931034482759,5.05747126436782
"E01006522",573,0,0,23,1,2,27,61,19,41,53,11,13,73,20,31,73,96,29,0,0,4.01396160558464,0.174520069808028,0.349040139616056,4.71204188481675,10.6457242582897,3.31588132635253,7.15532286212914,9.24956369982548,1.91972076788831,2.26876090750436,12.739965095986,3.49040139616056,5.41012216404887,12.739965095986,16.7539267015707,5.06108202443281
"E01006523",413,0,1,23,0,1,20,37,23,17,27,6,5,37,14,25,66,79,32,0,0.242130750605327,5.56900726392252,0,0.242130750605327,4.84261501210654,8.95883777239709,5.56900726392252,4.11622276029056,6.53753026634383,1.45278450363196,1.21065375302663,8.95883777239709,3.38983050847458,6.05326876513317,15.9806295399516,19.1283292978208,7.74818401937046
