"GeographyCode","KS301EW0001","KS301EW0002","KS301EW0003","KS301EW0004","KS301EW0005","KS301EW0006","KS301EW0007","KS301EW0008","KS301EW0009","KS301EW0010","KS301EW0011","KS301EW0012","KS301EW0013","KS301EW0014","KS301EW0015","KS301EW0016","KS301EW0017","KS301EW0018","KS301EW0019","KS301EW0020","KS301EW0021","KS301EW0022","KS301EW0023","KS301EW0024","KS301EW0025","KS301EW0026","KS301EW0027","KS301EW0028","KS301EW0029","KS301EW0030","KS301EW0031"
"E02001347",7653,1085,729,5839,580,421,4005,3637,2258,1003,567,188,6723,457,150,323,14.1774467529074,9.52567620540964,76.296877041683,7.57872729648504,5.50111067555207,52.3324186593493,47.5238468574415,29.5047693714883,13.1059715144388,7.40885927087417,2.45655298575722,87.8479027832223,5.97151443878218,1.96001568012544,4.22056709787012
"E02001348",7222,826,700,5696,395,398,4008,3376,2316,982,402,146,6362,453,155,252,11.4372749930767,9.6926059263362,78.8701190805871,5.46939905843257,5.51093879811686,55.4970922182221,46.74605372473,32.068679036278,13.5973414566602,5.56632511769593,2.02160066463584,88.0919412905012,6.27250069232899,2.14621988368873,3.48933813348103
"E02001349",7966,839,784,6343,442,461,4567,3856,2478,1108,410,114,7000,554,162,250,10.5322621139844,9.84182776801406,79.6259101180015,5.54858147125282,5.78709515440623,57.3311574190309,48.4057243283957,31.1072056239016,13.9091137333668,5.14687421541552,1.43108209892041,87.8734622144112,6.95455686668341,2.03364298267637,3.13833793622897
"E02001350",7856,1255,853,5748,593,487,3897,3502,2285,1191,649,229,7003,396,171,286,15.9750509164969,10.8579429735234,73.1670061099796,7.54837067209776,6.19908350305499,49.6053971486762,44.5773930753564,29.0860488798371,15.1603869653768,8.2612016293279,2.91496945010183,89.1420570264766,5.04073319755601,2.17668024439919,3.64052953156823
"E02001351",8894,1399,977,6518,747,626,4647,3715,2744,1451,765,219,7857,462,214,361,15.7297054193839,10.9849336631437,73.2853609174725,8.39892062064313,7.03845288958849,52.2487069934788,41.7697324038678,30.8522599505284,16.3143692376883,8.60130425005622,2.46233415785923,88.3404542388127,5.19451315493591,2.40611648302226,4.05891612322914
"E02001352",7416,1092,748,5576,708,516,4048,3124,2348,1222,570,152,6634,387,139,256,14.7249190938511,10.0862998921251,75.1887810140237,9.54692556634304,6.957928802589,54.5846817691478,42.1251348435814,31.6612729234088,16.4778856526429,7.68608414239482,2.04962243797195,89.4552319309601,5.21844660194175,1.87432578209277,3.45199568500539
"E02001353",7572,711,580,6281,391,385,4419,4027,2279,801,350,115,6665,551,125,231,9.38985736925515,7.65979926043318,82.9503433703117,5.16376122556788,5.08452192287375,58.3597464342314,53.1827786582145,30.0977284733228,10.5784469096672,4.62229265715795,1.51875330163761,88.0216587427364,7.27680929741152,1.65081880612784,3.05071315372425
"E02001354",7613,1142,789,5682,635,453,3871,3367,2279,1176,598,193,6673,416,196,328,15.0006567713122,10.3638513069749,74.6354919217129,8.34099566530934,5.95034808879548,50.8472349927755,44.2269801655064,29.9356364114015,15.447261263628,7.85498489425982,2.53513726520426,87.6526993300933,5.46433731774596,2.574543543938,4.30841980822278
"E02001355",6664,1002,776,4886,541,451,3496,2793,2041,1144,532,154,5871,421,137,235,15.0360144057623,11.6446578631453,73.3193277310924,8.11824729891957,6.76770708283313,52.4609843937575,41.9117647058824,30.6272509003601,17.1668667466987,7.98319327731092,2.3109243697479,88.1002400960384,6.31752701080432,2.05582232893157,3.52641056422569
"E02001356",5584,819,554,4211,485,314,2651,2542,1576,884,443,139,4942,278,122,242,14.6669054441261,9.92120343839541,75.4118911174785,8.68553008595989,5.62320916905444,47.4749283667622,45.5229226361032,28.2234957020057,15.8309455587393,7.93338108882521,2.48925501432665,88.5028653295129,4.97851002865329,2.18481375358166,4.33381088825215
