"GeographyCode","KS606EW0001","KS606EW0002","KS606EW0003","KS606EW0004","KS606EW0005","KS606EW0006","KS606EW0007","KS606EW0008","KS606EW0009","KS606EW0010","KS606EW0011","KS606EW0012","KS606EW0013","KS606EW0014","KS606EW0015","KS606EW0016","KS606EW0017","KS606EW0018","KS606EW0019","KS606EW0020","KS606EW0021","KS606EW0022","KS606EW0023","KS606EW0024","KS606EW0025","KS606EW0026","KS606EW0027","KS606EW0028","KS606EW0029","KS606EW0030","KS606EW0031","KS606EW0032","KS606EW0033","KS606EW0034","KS606EW0035","KS606EW0036","KS606EW0037"
"E00032987",42,0,1,3,0,0,3,5,2,5,2,0,1,2,0,2,5,3,8,0,2.38095238095238,7.14285714285714,0,0,7.14285714285714,11.9047619047619,4.76190476190476,11.9047619047619,4.76190476190476,0,2.38095238095238,4.76190476190476,0,4.76190476190476,11.9047619047619,7.14285714285714,19.047619047619
"E00032988",83,0,0,7,0,0,2,11,1,11,8,0,0,8,5,3,9,9,9,0,0,8.43373493975904,0,0,2.40963855421687,13.2530120481928,1.20481927710843,13.2530120481928,9.63855421686747,0,0,9.63855421686747,6.02409638554217,3.6144578313253,10.8433734939759,10.8433734939759,10.8433734939759
"E00032989",90,0,1,3,0,2,1,17,3,6,8,3,5,5,3,8,8,10,7,0,1.11111111111111,3.33333333333333,0,2.22222222222222,1.11111111111111,18.8888888888889,3.33333333333333,6.66666666666667,8.88888888888889,3.33333333333333,5.55555555555556,5.55555555555556,3.33333333333333,8.88888888888889,8.88888888888889,11.1111111111111,7.77777777777778
"E00032990",91,0,0,5,0,0,6,13,3,11,8,4,3,12,2,3,6,10,5,0,0,5.49450549450549,0,0,6.59340659340659,14.2857142857143,3.2967032967033,12.0879120879121,8.79120879120879,4.3956043956044,3.2967032967033,13.1868131868132,2.1978021978022,3.2967032967033,6.59340659340659,10.989010989011,5.49450549450549
"E00032991",86,0,0,5,0,0,3,6,3,5,7,3,0,9,7,5,10,15,8,0,0,5.81395348837209,0,0,3.48837209302326,6.97674418604651,3.48837209302326,5.81395348837209,8.13953488372093,3.48837209302326,0,10.4651162790698,8.13953488372093,5.81395348837209,11.6279069767442,17.4418604651163,9.30232558139535
"E00032992",59,0,0,1,0,5,2,10,7,5,1,4,4,5,0,2,8,5,0,0,0,1.69491525423729,0,8.47457627118644,3.38983050847458,16.9491525423729,11.864406779661,8.47457627118644,1.69491525423729,6.77966101694915,6.77966101694915,8.47457627118644,0,3.38983050847458,13.5593220338983,8.47457627118644,0
"E00032993",81,0,0,4,0,1,5,10,3,11,7,3,2,9,5,3,6,8,4,0,0,4.93827160493827,0,1.23456790123457,6.17283950617284,12.3456790123457,3.7037037037037,13.5802469135802,8.64197530864197,3.7037037037037,2.46913580246914,11.1111111111111,6.17283950617284,3.7037037037037,7.40740740740741,9.87654320987654,4.93827160493827
"E00032994",16,0,0,1,0,0,2,1,3,2,1,1,0,1,0,1,0,0,3,0,0,6.25,0,0,12.5,6.25,18.75,12.5,6.25,6.25,0,6.25,0,6.25,0,0,18.75
"E00032995",31,0,0,4,1,0,1,5,1,2,1,2,2,0,2,1,2,5,2,0,0,12.9032258064516,3.2258064516129,0,3.2258064516129,16.1290322580645,3.2258064516129,6.45161290322581,3.2258064516129,6.45161290322581,6.45161290322581,0,6.45161290322581,3.2258064516129,6.45161290322581,16.1290322580645,6.45161290322581
"E00032996",54,0,0,3,0,3,7,11,13,0,1,1,1,1,4,2,1,4,2,0,0,5.55555555555556,0,5.55555555555556,12.962962962963,20.3703703703704,24.0740740740741,0,1.85185185185185,1.85185185185185,1.85185185185185,1.85185185185185,7.40740740740741,3.7037037037037,1.85185185185185,7.40740740740741,3.7037037037037
"E00032997",52,0,0,4,0,0,2,12,2,2,4,0,0,3,4,4,1,8,6,0,0,7.69230769230769,0,0,3.84615384615385,23.0769230769231,3.84615384615385,3.84615384615385,7.69230769230769,0,0,5.76923076923077,7.69230769230769,7.69230769230769,1.92307692307692,15.3846153846154,11.5384615384615
"E00032998",89,0,0,11,1,0,8,8,4,13,4,3,1,6,1,9,2,13,5,0,0,12.3595505617978,1.12359550561798,0,8.98876404494382,8.98876404494382,4.49438202247191,14.6067415730337,4.49438202247191,3.37078651685393,1.12359550561798,6.74157303370786,1.12359550561798,10.1123595505618,2.24719101123596,14.6067415730337,5.61797752808989
"E00032999",110,0,0,3,0,0,1,19,2,18,5,6,2,5,3,2,15,11,18,0,0,2.72727272727273,0,0,0.909090909090909,17.2727272727273,1.81818181818182,16.3636363636364,4.54545454545455,5.45454545454545,1.81818181818182,4.54545454545455,2.72727272727273,1.81818181818182,13.6363636363636,10,16.3636363636364
"E00033000",13,0,0,1,0,0,0,2,2,1,0,0,0,0,1,0,1,4,1,0,0,7.69230769230769,0,0,0,15.3846153846154,15.3846153846154,7.69230769230769,0,0,0,0,7.69230769230769,0,7.69230769230769,30.7692307692308,7.69230769230769
"E00033002",51,0,1,6,0,1,6,5,2,6,3,1,0,1,1,4,3,9,2,0,1.96078431372549,11.7647058823529,0,1.96078431372549,11.7647058823529,9.80392156862745,3.92156862745098,11.7647058823529,5.88235294117647,1.96078431372549,0,1.96078431372549,1.96078431372549,7.84313725490196,5.88235294117647,17.6470588235294,3.92156862745098
"E00033004",107,0,0,8,0,0,18,13,6,7,1,7,3,10,7,7,5,8,7,0,0,7.47663551401869,0,0,16.8224299065421,12.1495327102804,5.60747663551402,6.54205607476635,0.934579439252336,6.54205607476635,2.80373831775701,9.34579439252336,6.54205607476635,6.54205607476635,4.67289719626168,7.47663551401869,6.54205607476635
"E00033005",63,0,0,2,0,0,6,9,7,13,2,1,0,0,4,5,4,7,3,0,0,3.17460317460317,0,0,9.52380952380952,14.2857142857143,11.1111111111111,20.6349206349206,3.17460317460317,1.58730158730159,0,0,6.34920634920635,7.93650793650794,6.34920634920635,11.1111111111111,4.76190476190476
"E00033006",48,0,0,4,1,0,2,11,1,4,2,1,0,3,6,5,1,6,1,0,0,8.33333333333333,2.08333333333333,0,4.16666666666667,22.9166666666667,2.08333333333333,8.33333333333333,4.16666666666667,2.08333333333333,0,6.25,12.5,10.4166666666667,2.08333333333333,12.5,2.08333333333333
"E00033007",38,0,0,1,0,3,13,2,3,4,2,0,0,1,1,3,1,3,1,0,0,2.63157894736842,0,7.89473684210526,34.2105263157895,5.26315789473684,7.89473684210526,10.5263157894737,5.26315789473684,0,0,2.63157894736842,2.63157894736842,7.89473684210526,2.63157894736842,7.89473684210526,2.63157894736842
