"GeographyCode","KS206EW0001","KS206EW0002","KS206EW0003","KS206EW0004","KS206EW0005","KS206EW0006","KS206EW0007","KS206EW0008","KS206EW0009"
"E01006512",799,462,44,10,283,57.8222778473091,5.50688360450563,1.25156445556946,35.4192740926158
"E01006513",909,683,34,1,191,75.1375137513751,3.74037403740374,0.11001100110011,21.012101210121
"E01006514",1115,895,40,6,174,80.2690582959641,3.58744394618834,0.538116591928251,15.6053811659193
"E01006515",641,495,24,1,121,77.2230889235569,3.74414976599064,0.15600624024961,18.8767550702028
"E01006518",835,759,21,3,52,90.8982035928144,2.51497005988024,0.359281437125749,6.22754491017964
"E01006519",514,492,14,0,8,95.7198443579767,2.72373540856031,0,1.55642023346304
"E01006520",1182,1086,31,1,64,91.8781725888325,2.62267343485618,0.0846023688663283,5.41455160744501
"E01006521",928,859,19,4,46,92.5646551724138,2.04741379310345,0.431034482758621,4.95689655172414
"E01006522",1094,1013,22,1,58,92.5959780621572,2.0109689213894,0.0914076782449726,5.30164533820841
"E01006523",830,769,30,4,27,92.6506024096386,3.6144578313253,0.481927710843374,3.25301204819277
"E01006524",583,539,17,0,27,92.4528301886792,2.91595197255575,0,4.63121783876501
"E01006525",486,464,9,0,13,95.4732510288066,1.85185185185185,0,2.67489711934156
"E01006526",654,625,13,0,16,95.565749235474,1.98776758409786,0,2.44648318042813
"E01006527",638,619,13,2,4,97.0219435736677,2.03761755485893,0.313479623824451,0.626959247648903
"E01006528",613,566,28,4,15,92.3327895595432,4.56769983686786,0.65252854812398,2.44698205546493
"E01006529",559,536,10,0,13,95.8855098389982,1.78890876565295,0,2.32558139534884
"E01006530",616,611,5,0,0,99.1883116883117,0.811688311688312,0,0
"E01006531",674,665,3,0,6,98.6646884272997,0.445103857566766,0,0.890207715133531
"E01006532",617,590,15,2,10,95.6239870340357,2.43111831442464,0.324149108589951,1.62074554294976
"E01006533",614,599,8,1,6,97.557003257329,1.30293159609121,0.162866449511401,0.977198697068404
"E01006534",649,603,23,5,18,92.9121725731895,3.54391371340524,0.770416024653313,2.77349768875193
"E01006535",656,633,12,0,11,96.4939024390244,1.82926829268293,0,1.67682926829268
"E01006536",815,801,4,2,8,98.282208588957,0.49079754601227,0.245398773006135,0.98159509202454
"E01006537",964,884,12,7,61,91.701244813278,1.2448132780083,0.726141078838174,6.32780082987552
"E01006538",527,520,3,1,3,98.6717267552182,0.569259962049336,0.189753320683112,0.569259962049336
"E01006539",601,573,14,1,13,95.3410981697171,2.32945091514143,0.166389351081531,2.1630615640599
"E01006540",771,688,9,5,69,89.2347600518807,1.16731517509728,0.648508430609598,8.94941634241245
"E01006541",803,796,2,1,4,99.1282689912827,0.24906600249066,0.12453300124533,0.49813200498132
"E01006542",583,564,5,1,13,96.7409948542024,0.857632933104631,0.171526586620926,2.22984562607204
"E01006543",509,508,1,0,0,99.803536345776,0.196463654223969,0,0
"E01006544",738,726,1,1,10,98.3739837398374,0.13550135501355,0.13550135501355,1.3550135501355
"E01006545",646,632,2,0,12,97.8328173374613,0.309597523219814,0,1.85758513931889
"E01006546",583,565,4,4,10,96.9125214408233,0.686106346483705,0.686106346483705,1.71526586620926
