"GeographyCode","KS603EW0001","KS603EW0002","KS603EW0003","KS603EW0004","KS603EW0005","KS603EW0006","KS603EW0007","KS603EW0008","KS603EW0009","KS603EW0010","KS603EW0011","KS603EW0012","KS603EW0013","KS603EW0014","KS603EW0015","KS603EW0016","KS603EW0017","KS603EW0018","KS603EW0019","KS603EW0020","KS603EW0021","KS603EW0022","KS603EW0023","KS603EW0024","KS603EW0025","KS603EW0026","KS603EW0027","KS603EW0028","KS603EW0029"
"E00032987",89,18,31,1,6,9,9,3,6,5,1,1,1,4,1,20.2247191011236,34.8314606741573,1.12359550561798,6.74157303370786,10.1123595505618,10.1123595505618,3.37078651685393,6.74157303370786,5.61797752808989,1.12359550561798,1.12359550561798,1.12359550561798,4.49438202247191,1.12359550561798
"E00032988",132,15,37,11,7,12,10,19,5,13,3,0,2,0,2,11.3636363636364,28.030303030303,8.33333333333333,5.3030303030303,9.09090909090909,7.57575757575758,14.3939393939394,3.78787878787879,9.84848484848485,2.27272727272727,0,1.51515151515152,0,1.51515151515152
"E00032989",105,17,29,8,3,11,3,13,6,9,6,0,2,0,0,16.1904761904762,27.6190476190476,7.61904761904762,2.85714285714286,10.4761904761905,2.85714285714286,12.3809523809524,5.71428571428571,8.57142857142857,5.71428571428571,0,1.9047619047619,0,0
"E00032990",115,12,47,3,9,8,10,12,3,6,5,1,3,1,3,10.4347826086957,40.8695652173913,2.60869565217391,7.82608695652174,6.95652173913043,8.69565217391304,10.4347826086957,2.60869565217391,5.21739130434783,4.34782608695652,0.869565217391304,2.60869565217391,0.869565217391304,2.60869565217391
"E00032991",118,21,45,7,9,8,3,13,4,6,2,2,0,1,6,17.7966101694915,38.135593220339,5.93220338983051,7.6271186440678,6.77966101694915,2.54237288135593,11.0169491525424,3.38983050847458,5.08474576271187,1.69491525423729,1.69491525423729,0,0.847457627118644,5.08474576271187
"E00032992",90,10,17,2,13,4,2,21,0,17,4,5,1,1,6,11.1111111111111,18.8888888888889,2.22222222222222,14.4444444444444,4.44444444444444,2.22222222222222,23.3333333333333,0,18.8888888888889,4.44444444444444,5.55555555555556,1.11111111111111,1.11111111111111,6.66666666666667
"E00032993",112,20,35,5,7,10,9,12,6,3,5,2,0,1,2,17.8571428571429,31.25,4.46428571428571,6.25,8.92857142857143,8.03571428571429,10.7142857142857,5.35714285714286,2.67857142857143,4.46428571428571,1.78571428571429,0,0.892857142857143,1.78571428571429
"E00032994",34,7,4,1,1,4,6,1,4,4,2,0,0,0,0,20.5882352941176,11.7647058823529,2.94117647058824,2.94117647058824,11.7647058823529,17.6470588235294,2.94117647058824,11.7647058823529,11.7647058823529,5.88235294117647,0,0,0,0
"E00032995",97,17,24,2,6,6,14,5,7,12,4,2,1,3,1,17.5257731958763,24.7422680412371,2.06185567010309,6.18556701030928,6.18556701030928,14.4329896907216,5.15463917525773,7.21649484536082,12.3711340206186,4.12371134020619,2.06185567010309,1.03092783505155,3.09278350515464,1.03092783505155
"E00032996",150,28,27,0,10,4,25,8,17,24,7,0,1,4,3,18.6666666666667,18,0,6.66666666666667,2.66666666666667,16.6666666666667,5.33333333333333,11.3333333333333,16,4.66666666666667,0,0.666666666666667,2.66666666666667,2
"E00032997",71,17,17,1,2,4,8,6,5,9,2,0,1,0,2,23.943661971831,23.943661971831,1.40845070422535,2.8169014084507,5.63380281690141,11.2676056338028,8.45070422535211,7.04225352112676,12.6760563380282,2.8169014084507,0,1.40845070422535,0,2.8169014084507
"E00032998",121,23,35,5,5,5,12,5,13,14,4,2,1,2,1,19.0082644628099,28.9256198347107,4.13223140495868,4.13223140495868,4.13223140495868,9.91735537190083,4.13223140495868,10.7438016528926,11.5702479338843,3.30578512396694,1.65289256198347,0.826446280991736,1.65289256198347,0.826446280991736
"E00032999",135,22,37,7,7,17,3,24,4,9,5,1,1,2,1,16.2962962962963,27.4074074074074,5.18518518518519,5.18518518518519,12.5925925925926,2.22222222222222,17.7777777777778,2.96296296296296,6.66666666666667,3.7037037037037,0.740740740740741,0.740740740740741,1.48148148148148,0.740740740740741
"E00033000",63,6,17,1,4,3,14,4,8,3,3,1,0,0,3,9.52380952380952,26.984126984127,1.58730158730159,6.34920634920635,4.76190476190476,22.2222222222222,6.34920634920635,12.6984126984127,4.76190476190476,4.76190476190476,1.58730158730159,0,0,4.76190476190476
"E00033002",90,8,34,1,7,5,11,4,7,7,6,0,2,0,5,8.88888888888889,37.7777777777778,1.11111111111111,7.77777777777778,5.55555555555556,12.2222222222222,4.44444444444444,7.77777777777778,7.77777777777778,6.66666666666667,0,2.22222222222222,0,5.55555555555556
"E00033004",102,14,52,11,3,2,9,4,2,4,1,0,1,0,2,13.7254901960784,50.9803921568627,10.7843137254902,2.94117647058824,1.96078431372549,8.82352941176471,3.92156862745098,1.96078431372549,3.92156862745098,0.980392156862745,0,0.980392156862745,0,1.96078431372549
"E00033005",137,29,20,2,5,4,30,12,7,20,8,0,1,1,3,21.1678832116788,14.5985401459854,1.45985401459854,3.64963503649635,2.91970802919708,21.8978102189781,8.75912408759124,5.10948905109489,14.5985401459854,5.83941605839416,0,0.72992700729927,0.72992700729927,2.18978102189781
"E00033006",101,25,29,1,5,4,9,6,9,9,4,2,2,2,3,24.7524752475248,28.7128712871287,0.99009900990099,4.95049504950495,3.96039603960396,8.91089108910891,5.94059405940594,8.91089108910891,8.91089108910891,3.96039603960396,1.98019801980198,1.98019801980198,1.98019801980198,2.97029702970297
"E00033007",114,21,16,2,9,2,15,3,10,28,8,2,3,3,4,18.4210526315789,14.0350877192982,1.75438596491228,7.89473684210526,1.75438596491228,13.1578947368421,2.63157894736842,8.7719298245614,24.5614035087719,7.01754385964912,1.75438596491228,2.63157894736842,2.63157894736842,3.50877192982456
"E00033008",132,31,18,1,11,5,9,7,14,24,12,1,0,5,5,23.4848484848485,13.6363636363636,0.757575757575758,8.33333333333333,3.78787878787879,6.81818181818182,5.3030303030303,10.6060606060606,18.1818181818182,9.09090909090909,0.757575757575758,0,3.78787878787879,3.78787878787879
"E00033012",59,10,22,6,2,1,10,1,4,1,2,1,1,0,0,16.9491525423729,37.2881355932203,10.1694915254237,3.38983050847458,1.69491525423729,16.9491525423729,1.69491525423729,6.77966101694915,1.69491525423729,3.38983050847458,1.69491525423729,1.69491525423729,0,0
"E00033013",87,9,26,2,3,4,7,15,5,9,7,0,0,0,2,10.3448275862069,29.8850574712644,2.29885057471264,3.44827586206897,4.59770114942529,8.04597701149425,17.2413793103448,5.74712643678161,10.3448275862069,8.04597701149425,0,0,0,2.29885057471264
"E00033015",61,6,17,1,2,4,4,20,5,0,2,1,0,0,1,9.83606557377049,27.8688524590164,1.63934426229508,3.27868852459016,6.55737704918033,6.55737704918033,32.7868852459016,8.19672131147541,0,3.27868852459016,1.63934426229508,0,0,1.63934426229508
"E00033016",220,16,31,2,4,17,5,117,20,4,4,1,0,2,2,7.27272727272727,14.0909090909091,0.909090909090909,1.81818181818182,7.72727272727273,2.27272727272727,53.1818181818182,9.09090909090909,1.81818181818182,1.81818181818182,0.454545454545455,0,0.909090909090909,0.909090909090909
"E00033018",151,4,17,0,1,63,0,65,0,1,0,1,0,0,1,2.64900662251656,11.2582781456954,0,0.662251655629139,41.7218543046358,0,43.046357615894,0,0.662251655629139,0,0.662251655629139,0,0,0.662251655629139
"E00033019",117,14,26,2,9,10,5,27,4,15,5,1,1,1,5,11.965811965812,22.2222222222222,1.70940170940171,7.69230769230769,8.54700854700855,4.27350427350427,23.0769230769231,3.41880341880342,12.8205128205128,4.27350427350427,0.854700854700855,0.854700854700855,0.854700854700855,4.27350427350427
"E00033020",93,9,20,2,6,23,0,28,2,3,0,2,2,0,1,9.67741935483871,21.505376344086,2.1505376344086,6.45161290322581,24.7311827956989,0,30.1075268817204,2.1505376344086,3.2258064516129,0,2.1505376344086,2.1505376344086,0,1.0752688172043
"E00033021",92,16,27,2,3,2,10,8,10,8,6,0,1,1,2,17.3913043478261,29.3478260869565,2.17391304347826,3.26086956521739,2.17391304347826,10.8695652173913,8.69565217391304,10.8695652173913,8.69565217391304,6.52173913043478,0,1.08695652173913,1.08695652173913,2.17391304347826
